transaction_id,customer_id,transaction_date,amount,category,quantity
TXN_0043001,CUST_03113,2023-12-04,104.7,Clothing,4
TXN_0043002,CUST_03113,2024-11-12,99.57,Sports,2
TXN_0043003,CUST_03113,2024-01-16,80.51,Toys,1
TXN_0043004,CUST_03113,2024-07-21,159.41,Automotive,1
TXN_0043005,CUST_03113,2023-10-01,198.57,Clothing,2
TXN_0043006,CUST_03113,2024-11-16,21.63,Toys,1
TXN_0043007,CUST_03113,2023-08-10,34.93,Toys,1
TXN_0043008,CUST_03113,2024-07-24,89.4,Toys,1
TXN_0043009,CUST_03113,2024-05-06,5.26,Sports,2
TXN_0043010,CUST_03113,2024-12-14,39.18,Clothing,1
TXN_0043011,CUST_03113,2023-10-05,103.44,Automotive,4
TXN_0043012,CUST_03113,2024-08-26,36.23,Clothing,5
TXN_0043013,CUST_03113,2023-11-27,85.99,Electronics,5
TXN_0043014,CUST_03113,2024-06-14,9.67,Electronics,1
TXN_0043015,CUST_03113,2023-08-31,60.1,Home & Garden,4
TXN_0043016,CUST_03114,2024-08-22,35.81,Food & Beverage,2
TXN_0043017,CUST_03114,2024-07-19,20.09,Clothing,3
TXN_0043018,CUST_03114,2024-04-20,154.12,Health & Beauty,1
TXN_0043019,CUST_03114,2024-10-27,45.31,Automotive,4
TXN_0043020,CUST_03114,2024-09-29,48.18,Electronics,4
TXN_0043021,CUST_03114,2024-07-06,223.1,Toys,4
TXN_0043022,CUST_03114,2024-02-16,20.46,Automotive,3
TXN_0043023,CUST_03114,2024-02-11,47.96,Health & Beauty,1
TXN_0043024,CUST_03114,2024-10-01,24.86,Clothing,4
TXN_0043025,CUST_03114,2023-10-05,23.92,Toys,3
TXN_0043026,CUST_03115,2024-02-02,38.69,Food & Beverage,5
TXN_0043027,CUST_03115,2024-05-15,235.98,Sports,5
TXN_0043028,CUST_03115,2023-12-04,201.74,Toys,4
TXN_0043029,CUST_03115,2024-08-21,42.57,Health & Beauty,3
TXN_0043030,CUST_03115,2024-06-20,14.13,Clothing,5
TXN_0043031,CUST_03115,2024-02-13,38.41,Electronics,4
TXN_0043032,CUST_03115,2024-02-22,112.08,Sports,3
TXN_0043033,CUST_03115,2023-10-11,23.85,Home & Garden,4
TXN_0043034,CUST_03115,2024-03-23,175.02,Automotive,3
TXN_0043035,CUST_03115,2024-05-10,77.18,Food & Beverage,4
TXN_0043036,CUST_03115,2023-11-30,19.0,Health & Beauty,3
TXN_0043037,CUST_03115,2024-09-15,28.59,Books,3
TXN_0043038,CUST_03115,2024-09-19,32.01,Health & Beauty,3
TXN_0043039,CUST_03115,2023-12-09,25.44,Food & Beverage,2
TXN_0043040,CUST_03115,2023-07-24,19.39,Health & Beauty,2
TXN_0043041,CUST_03115,2023-07-18,30.6,Office Supplies,4
TXN_0043042,CUST_03115,2024-10-27,35.75,Books,2
TXN_0043043,CUST_03115,2024-10-03,137.07,Books,2
TXN_0043044,CUST_03115,2024-12-19,68.86,Automotive,4
TXN_0043045,CUST_03116,2024-05-13,57.31,Clothing,1
TXN_0043046,CUST_03116,2024-04-06,22.92,Health & Beauty,3
TXN_0043047,CUST_03116,2024-09-29,108.48,Office Supplies,1
TXN_0043048,CUST_03116,2024-08-23,30.61,Books,3
TXN_0043049,CUST_03116,2024-07-12,33.12,Food & Beverage,3
TXN_0043050,CUST_03116,2024-10-20,58.68,Electronics,2
TXN_0043051,CUST_03116,2024-06-11,320.11,Toys,2
TXN_0043052,CUST_03116,2024-03-07,27.57,Health & Beauty,2
TXN_0043053,CUST_03116,2024-05-21,11.77,Home & Garden,3
TXN_0043054,CUST_03116,2024-05-16,54.62,Books,3
TXN_0043055,CUST_03116,2024-12-10,74.89,Clothing,2
TXN_0043056,CUST_03116,2024-08-18,30.61,Electronics,3
TXN_0043057,CUST_03116,2024-09-27,26.95,Automotive,2
TXN_0043058,CUST_03117,2024-06-10,59.95,Books,2
TXN_0043059,CUST_03117,2024-11-03,216.87,Home & Garden,1
TXN_0043060,CUST_03117,2024-08-01,180.15,Electronics,4
TXN_0043061,CUST_03117,2024-08-08,58.24,Home & Garden,1
TXN_0043062,CUST_03117,2023-06-14,32.82,Electronics,4
TXN_0043063,CUST_03117,2024-11-02,62.14,Clothing,4
TXN_0043064,CUST_03117,2023-08-17,35.3,Clothing,1
TXN_0043065,CUST_03117,2024-02-24,27.42,Automotive,2
TXN_0043066,CUST_03117,2024-08-11,52.15,Electronics,2
TXN_0043067,CUST_03117,2024-11-29,127.25,Health & Beauty,2
TXN_0043068,CUST_03117,2023-08-12,39.35,Home & Garden,2
TXN_0043069,CUST_03118,2024-11-25,38.08,Clothing,3
TXN_0043070,CUST_03118,2024-11-07,88.73,Home & Garden,1
TXN_0043071,CUST_03118,2024-05-22,93.06,Sports,3
TXN_0043072,CUST_03118,2024-07-08,19.89,Automotive,2
TXN_0043073,CUST_03118,2024-08-02,40.86,Sports,2
TXN_0043074,CUST_03118,2024-11-03,114.03,Office Supplies,3
TXN_0043075,CUST_03118,2024-08-20,36.01,Electronics,2
TXN_0043076,CUST_03118,2024-02-04,143.38,Books,2
TXN_0043077,CUST_03118,2024-10-10,81.5,Home & Garden,2
TXN_0043078,CUST_03118,2024-11-02,191.82,Home & Garden,3
TXN_0043079,CUST_03118,2024-01-11,36.69,Office Supplies,5
TXN_0043080,CUST_03118,2024-06-19,82.51,Clothing,3
TXN_0043081,CUST_03118,2024-05-03,84.59,Clothing,4
TXN_0043082,CUST_03118,2024-05-15,111.43,Office Supplies,1
TXN_0043083,CUST_03118,2024-05-05,62.44,Food & Beverage,3
TXN_0043084,CUST_03118,2024-01-08,114.69,Food & Beverage,5
TXN_0043085,CUST_03119,2024-10-25,44.93,Books,3
TXN_0043086,CUST_03119,2024-06-11,14.29,Automotive,4
TXN_0043087,CUST_03119,2024-11-15,37.86,Sports,4
TXN_0043088,CUST_03119,2024-11-21,23.78,Books,3
TXN_0043089,CUST_03119,2024-08-30,61.22,Health & Beauty,2
TXN_0043090,CUST_03119,2024-05-11,103.39,Automotive,3
TXN_0043091,CUST_03119,2024-11-26,73.8,Food & Beverage,1
TXN_0043092,CUST_03119,2024-07-03,87.7,Food & Beverage,4
TXN_0043093,CUST_03119,2024-11-04,50.71,Automotive,4
TXN_0043094,CUST_03119,2024-05-18,41.98,Books,5
TXN_0043095,CUST_03119,2024-06-03,18.38,Health & Beauty,5
TXN_0043096,CUST_03119,2024-04-30,10.07,Toys,4
TXN_0043097,CUST_03119,2024-06-24,14.06,Office Supplies,3
TXN_0043098,CUST_03119,2024-10-23,27.64,Books,4
TXN_0043099,CUST_03120,2024-10-28,16.63,Toys,2
TXN_0043100,CUST_03120,2024-11-03,23.03,Home & Garden,2
TXN_0043101,CUST_03120,2024-06-10,30.5,Sports,3
TXN_0043102,CUST_03120,2024-12-05,124.53,Sports,5
TXN_0043103,CUST_03120,2024-06-30,43.09,Electronics,5
TXN_0043104,CUST_03120,2024-09-05,49.5,Electronics,4
TXN_0043105,CUST_03120,2024-10-25,61.72,Home & Garden,1
TXN_0043106,CUST_03120,2024-04-06,135.63,Clothing,1
TXN_0043107,CUST_03120,2024-05-08,47.51,Books,2
TXN_0043108,CUST_03120,2024-11-02,10.82,Food & Beverage,2
TXN_0043109,CUST_03120,2024-12-27,49.18,Home & Garden,3
TXN_0043110,CUST_03120,2024-11-30,140.67,Books,1
TXN_0043111,CUST_03120,2024-06-15,74.21,Clothing,1
TXN_0043112,CUST_03120,2024-12-07,52.77,Toys,5
TXN_0043113,CUST_03120,2024-10-24,58.97,Electronics,3
TXN_0043114,CUST_03120,2024-07-25,10.22,Automotive,3
TXN_0043115,CUST_03121,2024-05-04,84.39,Office Supplies,4
TXN_0043116,CUST_03121,2024-05-25,115.44,Books,2
TXN_0043117,CUST_03121,2023-11-10,24.94,Automotive,4
TXN_0043118,CUST_03122,2024-04-07,72.97,Sports,5
TXN_0043119,CUST_03122,2023-11-03,167.57,Office Supplies,2
TXN_0043120,CUST_03122,2023-08-04,41.65,Books,1
TXN_0043121,CUST_03122,2024-07-15,80.12,Automotive,3
TXN_0043122,CUST_03122,2023-11-16,218.75,Health & Beauty,4
TXN_0043123,CUST_03122,2023-09-09,35.48,Food & Beverage,2
TXN_0043124,CUST_03122,2024-02-15,46.77,Automotive,2
TXN_0043125,CUST_03122,2023-10-26,18.34,Clothing,3
TXN_0043126,CUST_03122,2023-12-31,19.09,Food & Beverage,4
TXN_0043127,CUST_03122,2023-08-10,89.45,Clothing,3
TXN_0043128,CUST_03122,2024-12-24,115.41,Electronics,4
TXN_0043129,CUST_03122,2024-01-11,112.65,Automotive,3
TXN_0043130,CUST_03122,2024-05-06,19.43,Toys,5
TXN_0043131,CUST_03122,2024-05-17,37.67,Clothing,1
TXN_0043132,CUST_03123,2024-12-20,6.96,Toys,4
TXN_0043133,CUST_03123,2024-04-27,61.96,Office Supplies,4
TXN_0043134,CUST_03123,2024-03-29,193.5,Books,1
TXN_0043135,CUST_03123,2024-09-05,106.73,Sports,4
TXN_0043136,CUST_03123,2024-10-11,6.25,Office Supplies,5
TXN_0043137,CUST_03123,2024-04-16,59.07,Home & Garden,4
TXN_0043138,CUST_03123,2024-10-14,51.1,Health & Beauty,5
TXN_0043139,CUST_03123,2024-12-18,53.42,Automotive,5
TXN_0043140,CUST_03123,2024-05-04,46.83,Home & Garden,5
TXN_0043141,CUST_03123,2024-10-14,33.11,Clothing,4
TXN_0043142,CUST_03123,2024-03-12,6.69,Automotive,4
TXN_0043143,CUST_03123,2024-10-03,55.13,Sports,5
TXN_0043144,CUST_03123,2024-09-26,71.01,Health & Beauty,3
TXN_0043145,CUST_03124,2024-08-26,120.58,Sports,4
TXN_0043146,CUST_03124,2024-02-25,11.86,Office Supplies,5
TXN_0043147,CUST_03124,2024-09-03,11.08,Clothing,5
TXN_0043148,CUST_03124,2024-01-29,47.16,Health & Beauty,5
TXN_0043149,CUST_03124,2024-12-06,25.54,Home & Garden,4
TXN_0043150,CUST_03124,2024-10-15,95.88,Home & Garden,3
TXN_0043151,CUST_03124,2024-04-01,31.29,Office Supplies,2
TXN_0043152,CUST_03124,2024-05-20,130.57,Office Supplies,3
TXN_0043153,CUST_03124,2024-01-24,24.73,Electronics,5
TXN_0043154,CUST_03124,2024-12-11,49.42,Electronics,5
TXN_0043155,CUST_03124,2024-03-26,9.01,Toys,4
TXN_0043156,CUST_03125,2024-09-15,43.54,Health & Beauty,3
TXN_0043157,CUST_03125,2024-09-07,108.1,Office Supplies,5
TXN_0043158,CUST_03125,2024-01-30,12.26,Office Supplies,4
TXN_0043159,CUST_03125,2024-11-12,32.75,Books,2
TXN_0043160,CUST_03125,2023-07-01,131.33,Office Supplies,2
TXN_0043161,CUST_03125,2024-01-24,146.02,Health & Beauty,2
TXN_0043162,CUST_03125,2023-12-04,21.07,Office Supplies,4
TXN_0043163,CUST_03125,2023-09-24,23.73,Electronics,5
TXN_0043164,CUST_03125,2023-09-02,10.55,Toys,3
TXN_0043165,CUST_03126,2024-07-17,32.58,Books,4
TXN_0043166,CUST_03126,2024-07-10,26.54,Automotive,5
TXN_0043167,CUST_03126,2024-07-25,231.38,Electronics,5
TXN_0043168,CUST_03126,2024-06-26,58.73,Toys,4
TXN_0043169,CUST_03126,2024-08-15,37.64,Clothing,2
TXN_0043170,CUST_03126,2024-12-08,75.16,Toys,5
TXN_0043171,CUST_03126,2024-05-02,101.25,Health & Beauty,4
TXN_0043172,CUST_03127,2024-12-22,58.22,Health & Beauty,5
TXN_0043173,CUST_03127,2024-03-26,46.42,Electronics,5
TXN_0043174,CUST_03127,2024-09-14,53.68,Health & Beauty,2
TXN_0043175,CUST_03127,2024-01-24,45.14,Home & Garden,4
TXN_0043176,CUST_03127,2024-11-03,30.97,Electronics,2
TXN_0043177,CUST_03127,2024-04-05,108.97,Home & Garden,5
TXN_0043178,CUST_03127,2024-07-06,40.54,Clothing,2
TXN_0043179,CUST_03127,2024-06-09,21.01,Clothing,1
TXN_0043180,CUST_03127,2024-05-02,48.09,Clothing,4
TXN_0043181,CUST_03127,2024-08-17,83.92,Electronics,5
TXN_0043182,CUST_03127,2024-07-22,14.76,Clothing,5
TXN_0043183,CUST_03127,2024-10-28,38.15,Electronics,4
TXN_0043184,CUST_03127,2024-11-24,24.9,Automotive,4
TXN_0043185,CUST_03127,2024-08-17,271.15,Clothing,5
TXN_0043186,CUST_03127,2024-11-15,50.9,Automotive,3
TXN_0043187,CUST_03127,2024-09-28,163.74,Automotive,4
TXN_0043188,CUST_03127,2024-11-26,57.5,Sports,1
TXN_0043189,CUST_03127,2024-07-05,61.76,Food & Beverage,3
TXN_0043190,CUST_03127,2024-06-25,45.03,Electronics,3
TXN_0043191,CUST_03127,2024-11-10,39.57,Health & Beauty,3
TXN_0043192,CUST_03128,2024-12-07,26.97,Electronics,1
TXN_0043193,CUST_03128,2024-07-08,45.22,Sports,3
TXN_0043194,CUST_03128,2024-07-28,12.45,Automotive,3
TXN_0043195,CUST_03128,2024-10-08,52.42,Office Supplies,4
TXN_0043196,CUST_03128,2024-12-13,17.4,Office Supplies,5
TXN_0043197,CUST_03128,2024-07-05,49.21,Office Supplies,2
TXN_0043198,CUST_03128,2024-11-26,58.98,Sports,5
TXN_0043199,CUST_03128,2024-07-27,141.76,Home & Garden,5
TXN_0043200,CUST_03128,2024-07-11,58.79,Automotive,5
TXN_0043201,CUST_03128,2024-07-10,36.87,Food & Beverage,4
TXN_0043202,CUST_03128,2024-04-17,27.59,Books,1
TXN_0043203,CUST_03128,2024-07-30,80.93,Clothing,5
TXN_0043204,CUST_03128,2024-09-04,42.15,Food & Beverage,1
TXN_0043205,CUST_03128,2024-05-07,24.99,Sports,4
TXN_0043206,CUST_03129,2024-06-24,10.39,Food & Beverage,4
TXN_0043207,CUST_03129,2024-07-21,48.95,Clothing,5
TXN_0043208,CUST_03129,2024-06-27,24.59,Clothing,3
TXN_0043209,CUST_03129,2024-01-03,35.36,Books,2
TXN_0043210,CUST_03129,2024-06-02,226.35,Office Supplies,3
TXN_0043211,CUST_03129,2024-06-17,31.14,Toys,3
TXN_0043212,CUST_03129,2024-06-23,86.37,Home & Garden,3
TXN_0043213,CUST_03129,2024-05-15,106.28,Home & Garden,5
TXN_0043214,CUST_03129,2024-12-14,90.9,Toys,3
TXN_0043215,CUST_03129,2024-03-03,61.79,Automotive,4
TXN_0043216,CUST_03129,2024-08-17,18.93,Toys,3
TXN_0043217,CUST_03129,2024-07-27,27.28,Books,2
TXN_0043218,CUST_03129,2024-06-09,18.07,Food & Beverage,2
TXN_0043219,CUST_03129,2024-05-29,34.65,Books,3
TXN_0043220,CUST_03129,2024-08-06,34.97,Clothing,2
TXN_0043221,CUST_03130,2024-09-18,64.08,Office Supplies,1
TXN_0043222,CUST_03130,2024-12-09,27.87,Health & Beauty,1
TXN_0043223,CUST_03130,2024-12-23,30.94,Clothing,2
TXN_0043224,CUST_03130,2024-06-21,11.79,Sports,2
TXN_0043225,CUST_03130,2024-07-13,43.71,Books,1
TXN_0043226,CUST_03130,2024-05-24,38.35,Toys,1
TXN_0043227,CUST_03130,2024-12-29,25.6,Food & Beverage,2
TXN_0043228,CUST_03131,2024-08-12,51.97,Office Supplies,5
TXN_0043229,CUST_03131,2024-06-20,75.62,Clothing,4
TXN_0043230,CUST_03131,2024-12-15,78.4,Electronics,1
TXN_0043231,CUST_03131,2024-05-10,83.74,Books,2
TXN_0043232,CUST_03131,2024-12-03,179.58,Clothing,3
TXN_0043233,CUST_03131,2024-04-24,52.38,Electronics,4
TXN_0043234,CUST_03131,2024-10-17,22.17,Automotive,3
TXN_0043235,CUST_03131,2024-08-10,33.5,Automotive,1
TXN_0043236,CUST_03131,2024-05-15,34.23,Toys,5
TXN_0043237,CUST_03131,2024-04-17,22.64,Toys,2
TXN_0043238,CUST_03131,2024-04-02,6.33,Home & Garden,5
TXN_0043239,CUST_03131,2024-05-23,56.86,Toys,3
TXN_0043240,CUST_03131,2024-10-12,48.55,Electronics,2
TXN_0043241,CUST_03131,2024-08-09,218.5,Health & Beauty,1
TXN_0043242,CUST_03131,2024-07-11,207.68,Automotive,5
TXN_0043243,CUST_03131,2024-09-14,81.41,Home & Garden,1
TXN_0043244,CUST_03131,2024-10-28,74.13,Automotive,1
TXN_0043245,CUST_03131,2024-05-22,24.34,Sports,3
TXN_0043246,CUST_03132,2024-03-26,42.98,Books,3
TXN_0043247,CUST_03132,2024-08-01,53.01,Electronics,3
TXN_0043248,CUST_03132,2024-01-18,25.5,Automotive,5
TXN_0043249,CUST_03132,2024-01-08,65.97,Health & Beauty,4
TXN_0043250,CUST_03132,2024-12-27,15.77,Office Supplies,2
TXN_0043251,CUST_03132,2024-03-31,534.99,Clothing,5
TXN_0043252,CUST_03132,2024-03-29,150.13,Toys,2
TXN_0043253,CUST_03132,2024-09-24,136.41,Electronics,4
TXN_0043254,CUST_03132,2023-12-20,17.01,Health & Beauty,5
TXN_0043255,CUST_03132,2024-01-06,12.9,Electronics,1
TXN_0043256,CUST_03132,2024-07-03,58.77,Food & Beverage,1
TXN_0043257,CUST_03132,2024-12-06,36.98,Automotive,3
TXN_0043258,CUST_03132,2024-11-15,206.86,Office Supplies,1
TXN_0043259,CUST_03132,2024-12-06,77.95,Books,2
TXN_0043260,CUST_03132,2024-02-18,45.64,Electronics,2
TXN_0043261,CUST_03132,2024-03-09,154.12,Toys,5
TXN_0043262,CUST_03132,2024-07-04,54.57,Books,1
TXN_0043263,CUST_03133,2023-10-31,95.08,Food & Beverage,2
TXN_0043264,CUST_03133,2024-09-21,24.02,Clothing,1
TXN_0043265,CUST_03133,2024-12-25,93.32,Toys,4
TXN_0043266,CUST_03133,2024-08-29,64.97,Books,3
TXN_0043267,CUST_03133,2024-08-24,19.78,Automotive,5
TXN_0043268,CUST_03133,2024-08-02,197.85,Food & Beverage,5
TXN_0043269,CUST_03133,2024-02-20,28.65,Food & Beverage,1
TXN_0043270,CUST_03133,2024-07-09,11.17,Automotive,1
TXN_0043271,CUST_03133,2024-05-11,22.18,Clothing,3
TXN_0043272,CUST_03133,2023-11-29,18.04,Food & Beverage,1
TXN_0043273,CUST_03134,2023-08-19,166.03,Health & Beauty,1
TXN_0043274,CUST_03134,2024-04-23,55.32,Toys,3
TXN_0043275,CUST_03134,2024-06-03,161.23,Clothing,1
TXN_0043276,CUST_03134,2024-11-17,106.43,Health & Beauty,1
TXN_0043277,CUST_03134,2023-12-20,5.37,Electronics,4
TXN_0043278,CUST_03134,2024-08-30,93.11,Electronics,4
TXN_0043279,CUST_03134,2024-08-23,28.48,Home & Garden,4
TXN_0043280,CUST_03134,2024-11-22,68.33,Sports,2
TXN_0043281,CUST_03134,2023-09-04,43.29,Electronics,5
TXN_0043282,CUST_03134,2023-09-10,421.18,Electronics,2
TXN_0043283,CUST_03134,2024-09-03,64.26,Sports,5
TXN_0043284,CUST_03134,2023-10-02,72.33,Home & Garden,4
TXN_0043285,CUST_03134,2024-05-04,107.42,Sports,3
TXN_0043286,CUST_03134,2024-05-30,13.78,Office Supplies,1
TXN_0043287,CUST_03134,2024-12-25,107.87,Sports,2
TXN_0043288,CUST_03135,2024-05-12,26.21,Health & Beauty,4
TXN_0043289,CUST_03135,2023-11-06,87.82,Automotive,2
TXN_0043290,CUST_03135,2024-12-17,13.86,Automotive,3
TXN_0043291,CUST_03135,2024-12-16,96.59,Food & Beverage,4
TXN_0043292,CUST_03135,2024-01-16,40.18,Toys,4
TXN_0043293,CUST_03135,2024-03-30,42.06,Automotive,5
TXN_0043294,CUST_03135,2024-10-06,7.57,Sports,2
TXN_0043295,CUST_03135,2024-08-02,93.66,Clothing,1
TXN_0043296,CUST_03135,2023-12-16,55.56,Clothing,3
TXN_0043297,CUST_03135,2024-11-06,31.36,Food & Beverage,4
TXN_0043298,CUST_03135,2024-05-10,21.7,Health & Beauty,2
TXN_0043299,CUST_03135,2024-08-19,85.16,Electronics,3
TXN_0043300,CUST_03135,2024-05-13,60.21,Food & Beverage,4
TXN_0043301,CUST_03135,2023-10-14,45.76,Books,2
TXN_0043302,CUST_03136,2024-09-01,59.09,Home & Garden,4
TXN_0043303,CUST_03136,2024-08-30,56.34,Food & Beverage,5
TXN_0043304,CUST_03136,2024-12-18,132.9,Sports,5
TXN_0043305,CUST_03136,2024-10-18,17.8,Food & Beverage,4
TXN_0043306,CUST_03136,2024-11-03,26.16,Automotive,2
TXN_0043307,CUST_03136,2024-10-27,219.59,Home & Garden,4
TXN_0043308,CUST_03136,2024-09-10,54.06,Clothing,3
TXN_0043309,CUST_03136,2024-05-10,56.77,Home & Garden,3
TXN_0043310,CUST_03136,2024-11-15,100.45,Toys,4
TXN_0043311,CUST_03136,2024-09-29,197.71,Books,3
TXN_0043312,CUST_03136,2024-07-22,18.31,Automotive,5
TXN_0043313,CUST_03136,2024-04-15,265.7,Home & Garden,3
TXN_0043314,CUST_03136,2024-08-29,44.79,Electronics,3
TXN_0043315,CUST_03137,2024-05-25,45.5,Toys,5
TXN_0043316,CUST_03137,2024-11-30,143.73,Food & Beverage,2
TXN_0043317,CUST_03137,2024-02-13,93.36,Toys,4
TXN_0043318,CUST_03137,2024-03-03,38.62,Food & Beverage,5
TXN_0043319,CUST_03137,2024-10-01,17.6,Automotive,2
TXN_0043320,CUST_03137,2024-09-04,35.71,Home & Garden,4
TXN_0043321,CUST_03137,2024-10-13,14.88,Food & Beverage,3
TXN_0043322,CUST_03137,2024-08-15,88.46,Books,4
TXN_0043323,CUST_03137,2024-06-17,25.2,Clothing,5
TXN_0043324,CUST_03137,2024-04-23,39.95,Food & Beverage,2
TXN_0043325,CUST_03137,2024-08-05,110.86,Automotive,1
TXN_0043326,CUST_03137,2024-08-15,82.71,Health & Beauty,2
TXN_0043327,CUST_03137,2024-09-16,58.92,Clothing,1
TXN_0043328,CUST_03138,2023-10-20,67.85,Books,2
TXN_0043329,CUST_03138,2024-10-12,24.36,Toys,2
TXN_0043330,CUST_03138,2023-12-27,68.34,Health & Beauty,2
TXN_0043331,CUST_03138,2024-12-10,16.17,Office Supplies,1
TXN_0043332,CUST_03138,2024-03-24,120.88,Electronics,4
TXN_0043333,CUST_03138,2024-11-02,53.99,Toys,2
TXN_0043334,CUST_03138,2024-01-05,45.55,Automotive,2
TXN_0043335,CUST_03138,2024-05-25,62.93,Books,3
TXN_0043336,CUST_03138,2023-03-08,41.96,Electronics,5
TXN_0043337,CUST_03138,2024-02-16,48.59,Health & Beauty,1
TXN_0043338,CUST_03138,2024-02-18,129.3,Electronics,5
TXN_0043339,CUST_03138,2023-05-18,107.21,Books,1
TXN_0043340,CUST_03138,2024-08-13,81.41,Home & Garden,1
TXN_0043341,CUST_03139,2024-07-06,36.08,Clothing,2
TXN_0043342,CUST_03139,2024-07-16,109.64,Electronics,3
TXN_0043343,CUST_03139,2023-10-28,22.43,Sports,3
TXN_0043344,CUST_03139,2023-10-28,193.66,Home & Garden,2
TXN_0043345,CUST_03139,2024-03-31,82.12,Office Supplies,3
TXN_0043346,CUST_03139,2024-05-06,119.63,Health & Beauty,4
TXN_0043347,CUST_03139,2024-12-14,67.57,Health & Beauty,4
TXN_0043348,CUST_03139,2023-12-19,42.14,Office Supplies,4
TXN_0043349,CUST_03139,2023-10-24,99.25,Office Supplies,3
TXN_0043350,CUST_03139,2023-03-01,15.07,Clothing,5
TXN_0043351,CUST_03139,2023-12-26,29.02,Books,5
TXN_0043352,CUST_03139,2024-05-22,39.89,Books,4
TXN_0043353,CUST_03139,2024-02-18,15.4,Books,4
TXN_0043354,CUST_03139,2024-10-02,77.37,Toys,3
TXN_0043355,CUST_03139,2024-06-24,127.95,Toys,2
TXN_0043356,CUST_03139,2024-01-13,11.84,Home & Garden,4
TXN_0043357,CUST_03140,2024-03-12,37.65,Electronics,5
TXN_0043358,CUST_03140,2024-09-28,55.83,Electronics,5
TXN_0043359,CUST_03140,2023-06-07,85.45,Automotive,2
TXN_0043360,CUST_03140,2024-06-08,34.5,Home & Garden,4
TXN_0043361,CUST_03140,2024-05-29,91.52,Food & Beverage,2
TXN_0043362,CUST_03140,2024-03-11,46.28,Health & Beauty,2
TXN_0043363,CUST_03140,2024-09-01,26.62,Home & Garden,4
TXN_0043364,CUST_03140,2024-09-30,51.85,Office Supplies,5
TXN_0043365,CUST_03140,2024-05-21,15.69,Automotive,5
TXN_0043366,CUST_03140,2024-01-28,35.17,Books,4
TXN_0043367,CUST_03141,2024-01-31,25.77,Sports,1
TXN_0043368,CUST_03141,2024-08-26,317.11,Food & Beverage,4
TXN_0043369,CUST_03141,2024-09-01,118.44,Toys,5
TXN_0043370,CUST_03141,2023-12-25,49.06,Food & Beverage,4
TXN_0043371,CUST_03141,2024-03-11,58.87,Toys,1
TXN_0043372,CUST_03141,2024-06-26,63.23,Books,1
TXN_0043373,CUST_03141,2024-05-12,68.91,Electronics,4
TXN_0043374,CUST_03141,2024-12-21,145.89,Clothing,5
TXN_0043375,CUST_03141,2024-01-13,87.81,Electronics,5
TXN_0043376,CUST_03142,2023-12-02,89.29,Automotive,5
TXN_0043377,CUST_03142,2024-01-07,23.47,Food & Beverage,2
TXN_0043378,CUST_03142,2024-06-23,29.42,Toys,4
TXN_0043379,CUST_03142,2024-08-10,100.49,Clothing,1
TXN_0043380,CUST_03142,2024-06-30,10.32,Books,4
TXN_0043381,CUST_03142,2023-12-10,180.38,Home & Garden,2
TXN_0043382,CUST_03142,2024-08-02,88.13,Books,5
TXN_0043383,CUST_03142,2023-12-26,59.86,Automotive,1
TXN_0043384,CUST_03142,2024-07-27,89.31,Electronics,3
TXN_0043385,CUST_03143,2024-09-19,56.09,Clothing,5
TXN_0043386,CUST_03143,2023-09-26,87.16,Health & Beauty,1
TXN_0043387,CUST_03143,2024-07-27,21.43,Books,4
TXN_0043388,CUST_03143,2024-09-13,89.85,Food & Beverage,2
TXN_0043389,CUST_03143,2024-11-03,76.3,Toys,3
TXN_0043390,CUST_03143,2024-01-20,148.41,Clothing,3
TXN_0043391,CUST_03143,2023-12-18,53.94,Home & Garden,5
TXN_0043392,CUST_03143,2024-07-12,59.96,Toys,2
TXN_0043393,CUST_03143,2023-10-11,22.42,Sports,1
TXN_0043394,CUST_03143,2023-10-27,46.91,Automotive,1
TXN_0043395,CUST_03143,2024-01-27,76.53,Clothing,1
TXN_0043396,CUST_03143,2023-12-12,82.55,Books,3
TXN_0043397,CUST_03143,2024-05-28,184.76,Automotive,2
TXN_0043398,CUST_03143,2024-03-09,67.88,Sports,2
TXN_0043399,CUST_03143,2023-09-25,43.57,Clothing,5
TXN_0043400,CUST_03143,2024-09-21,73.25,Food & Beverage,2
TXN_0043401,CUST_03143,2024-07-28,30.04,Office Supplies,5
TXN_0043402,CUST_03143,2024-03-19,135.45,Office Supplies,3
TXN_0043403,CUST_03143,2024-01-26,26.94,Toys,4
TXN_0043404,CUST_03143,2024-07-03,33.93,Sports,2
TXN_0043405,CUST_03144,2024-11-12,49.21,Toys,3
TXN_0043406,CUST_03144,2024-04-16,77.17,Electronics,4
TXN_0043407,CUST_03144,2024-08-11,172.86,Home & Garden,3
TXN_0043408,CUST_03144,2024-06-20,43.99,Books,3
TXN_0043409,CUST_03144,2024-05-27,38.49,Food & Beverage,3
TXN_0043410,CUST_03144,2024-06-17,5.45,Health & Beauty,1
TXN_0043411,CUST_03144,2024-04-20,55.06,Sports,5
TXN_0043412,CUST_03144,2024-01-31,47.08,Office Supplies,5
TXN_0043413,CUST_03144,2024-08-25,46.64,Sports,3
TXN_0043414,CUST_03144,2024-08-16,153.62,Health & Beauty,2
TXN_0043415,CUST_03144,2024-03-01,71.29,Food & Beverage,3
TXN_0043416,CUST_03144,2024-11-23,33.02,Clothing,2
