customer_id,churned,last_active_date
CUST_01748,0,2024-12-23
CUST_01749,0,2024-12-18
CUST_01750,1,2024-01-29
CUST_01751,0,2024-12-12
CUST_01752,1,2024-03-13
CUST_01753,0,2024-12-04
CUST_01754,0,2024-12-01
CUST_01755,0,2024-12-20
CUST_01756,0,2024-12-16
CUST_01757,0,2024-12-27
CUST_01758,1,2024-05-26
CUST_01759,1,2024-01-15
CUST_01760,1,2024-02-26
CUST_01761,0,2024-12-14
CUST_01762,0,2024-12-20
CUST_01763,1,2024-09-01
CUST_01764,0,2024-12-10
CUST_01765,1,2024-05-21
CUST_01766,0,2024-12-04
CUST_01767,0,2024-12-31
CUST_01768,1,2024-03-30
CUST_01769,0,2024-12-12
CUST_01770,1,2024-06-20
CUST_01771,0,2024-12-08
CUST_01772,1,2024-04-06
CUST_01773,1,2024-03-14
CUST_01774,1,2023-09-04
CUST_01775,0,2024-12-01
CUST_01776,1,2023-07-30
CUST_01777,0,2024-12-30
CUST_01778,0,2024-12-15
CUST_01779,0,2024-12-03
CUST_01780,0,2024-12-14
CUST_01781,0,2024-12-16
CUST_01782,0,2024-12-27
CUST_01783,0,2024-12-18
CUST_01784,1,2024-04-11
CUST_01785,0,2024-12-02
CUST_01786,0,2024-12-02
CUST_01787,0,2024-12-30
CUST_01788,0,2024-12-02
CUST_01789,0,2024-12-31
CUST_01790,1,2023-07-06
CUST_01791,0,2024-12-08
CUST_01792,0,2024-12-12
CUST_01793,0,2024-12-05
CUST_01794,0,2024-12-25
CUST_01795,0,2024-12-29
CUST_01796,1,2024-04-22
CUST_01797,0,2024-12-26
CUST_01798,1,2024-01-11
CUST_01799,0,2024-12-13
CUST_01800,0,2024-12-03
CUST_01801,0,2024-12-26
CUST_01802,0,2024-12-31
CUST_01803,0,2024-12-04
CUST_01804,1,2024-07-10
CUST_01805,0,2024-12-16
CUST_01806,0,2024-12-06
CUST_01807,1,2024-06-25
CUST_01808,1,2024-02-29
CUST_01809,0,2024-12-23
CUST_01810,1,2024-09-03
CUST_01811,1,2023-07-03
CUST_01812,0,2024-12-15
CUST_01813,0,2024-12-17
CUST_01814,1,2024-03-06
CUST_01815,0,2024-12-29
CUST_01816,0,2024-12-04
CUST_01817,0,2024-12-16
CUST_01818,0,2024-12-12
CUST_01819,0,2024-12-14
CUST_01820,0,2024-12-17
CUST_01821,0,2024-12-09
CUST_01822,0,2024-12-08
CUST_01823,0,2024-12-30
CUST_01824,0,2024-12-02
CUST_01825,0,2024-12-08
CUST_01826,0,2024-12-01
CUST_01827,0,2024-12-16
CUST_01828,0,2024-12-17
CUST_01829,0,2024-12-14
CUST_01830,0,2024-12-22
CUST_01831,0,2024-12-19
CUST_01832,1,2023-12-21
CUST_01833,0,2024-12-02
CUST_01834,1,2024-04-20
CUST_01835,0,2024-12-19
CUST_01836,1,2024-06-17
CUST_01837,0,2024-12-14
CUST_01838,0,2024-12-03
CUST_01839,1,2024-06-07
CUST_01840,0,2024-12-21
CUST_01841,1,2024-04-01
CUST_01842,1,2023-06-25
CUST_01843,0,2024-12-16
CUST_01844,1,2024-08-14
CUST_01845,0,2024-12-07
CUST_01846,0,2024-12-22
CUST_01847,0,2024-12-02
CUST_01848,1,2024-07-07
CUST_01849,1,2024-09-25
CUST_01850,0,2024-12-22
CUST_01851,1,2024-05-04
CUST_01852,0,2024-12-31
CUST_01853,0,2024-12-19
CUST_01854,1,2024-07-27
CUST_01855,0,2024-12-09
CUST_01856,0,2024-12-24
CUST_01857,0,2024-12-16
CUST_01858,0,2024-12-04
CUST_01859,1,2024-01-04
CUST_01860,0,2024-12-02
CUST_01861,0,2024-12-25
CUST_01862,0,2024-12-25
CUST_01863,0,2024-12-16
CUST_01864,1,2023-12-27
CUST_01865,0,2024-12-20
CUST_01866,0,2024-12-19
CUST_01867,1,2024-08-18
CUST_01868,0,2024-12-24
CUST_01869,1,2024-07-07
CUST_01870,1,2024-06-12
CUST_01871,0,2024-12-07
CUST_01872,0,2024-12-19
CUST_01873,0,2024-12-27
CUST_01874,0,2024-12-17
CUST_01875,0,2024-12-05
CUST_01876,0,2024-12-03
CUST_01877,0,2024-12-21
CUST_01878,1,2024-08-28
CUST_01879,0,2024-12-25
CUST_01880,1,2024-08-17
CUST_01881,1,2024-02-04
CUST_01882,1,2024-06-08
CUST_01883,0,2024-12-13
CUST_01884,1,2023-11-03
CUST_01885,1,2023-03-06
CUST_01886,0,2024-12-11
CUST_01887,0,2024-12-14
CUST_01888,0,2024-12-24
CUST_01889,0,2024-12-20
CUST_01890,0,2024-12-08
CUST_01891,0,2024-12-03
CUST_01892,1,2024-07-25
CUST_01893,0,2024-12-23
CUST_01894,1,2023-12-14
CUST_01895,0,2024-12-03
CUST_01896,0,2024-12-01
CUST_01897,0,2024-12-01
CUST_01898,1,2023-12-11
CUST_01899,1,2024-05-13
CUST_01900,1,2024-09-10
CUST_01901,0,2024-12-22
CUST_01902,0,2024-12-24
CUST_01903,0,2024-12-23
CUST_01904,0,2024-12-14
CUST_01905,1,2024-09-09
CUST_01906,0,2024-12-03
CUST_01907,0,2024-12-04
CUST_01908,0,2024-12-22
CUST_01909,0,2024-12-29
CUST_01910,0,2024-12-07
CUST_01911,0,2024-12-14
CUST_01912,0,2024-12-28
CUST_01913,0,2024-12-15
CUST_01914,0,2024-12-17
CUST_01915,0,2024-12-14
CUST_01916,0,2024-12-09
CUST_01917,0,2024-12-12
CUST_01918,1,2024-01-24
CUST_01919,0,2024-12-19
CUST_01920,1,2024-02-23
CUST_01921,1,2024-07-11
CUST_01922,0,2024-12-12
CUST_01923,1,2024-06-16
CUST_01924,1,2024-04-15
CUST_01925,0,2024-12-17
CUST_01926,0,2024-12-17
CUST_01927,1,2023-07-09
CUST_01928,1,2024-04-03
CUST_01929,0,2024-12-24
CUST_01930,0,2024-12-31
CUST_01931,1,2024-08-01
CUST_01932,0,2024-12-19
CUST_01933,1,2024-07-16
CUST_01934,0,2024-12-11
CUST_01935,0,2024-12-22
CUST_01936,0,2024-12-31
CUST_01937,0,2024-12-20
CUST_01938,0,2024-12-09
CUST_01939,1,2024-07-20
CUST_01940,0,2024-12-10
CUST_01941,1,2023-09-11
CUST_01942,0,2024-12-09
CUST_01943,0,2024-12-15
CUST_01944,1,2023-12-22
CUST_01945,0,2024-12-12
CUST_01946,0,2024-12-25
CUST_01947,0,2024-12-05
CUST_01948,1,2024-04-19
CUST_01949,0,2024-12-08
CUST_01950,0,2024-12-03
CUST_01951,0,2024-12-06
CUST_01952,0,2024-12-15
CUST_01953,0,2024-12-11
CUST_01954,0,2024-12-01
CUST_01955,0,2024-12-13
CUST_01956,0,2024-12-17
CUST_01957,1,2024-04-21
CUST_01958,0,2024-12-22
CUST_01959,1,2024-01-23
CUST_01960,0,2024-12-26
CUST_01961,0,2024-12-29
CUST_01962,0,2024-12-12
CUST_01963,0,2024-12-20
CUST_01964,0,2024-12-24
CUST_01965,1,2023-11-06
CUST_01966,0,2024-12-18
CUST_01967,0,2024-12-06
CUST_01968,0,2024-12-14
CUST_01969,0,2024-12-20
CUST_01970,0,2024-12-04
CUST_01971,1,2024-07-03
CUST_01972,0,2024-12-23
CUST_01973,0,2024-12-03
CUST_01974,1,2024-09-22
CUST_01975,0,2024-12-09
CUST_01976,0,2024-12-31
CUST_01977,0,2024-12-11
CUST_01978,0,2024-12-02
CUST_01979,0,2024-12-10
CUST_01980,0,2024-12-26
CUST_01981,0,2024-12-14
CUST_01982,1,2023-11-17
CUST_01983,0,2024-12-22
CUST_01984,0,2024-12-17
CUST_01985,0,2024-12-19
CUST_01986,0,2024-12-31
CUST_01987,0,2024-12-23
CUST_01988,1,2024-03-09
CUST_01989,0,2024-12-04
CUST_01990,0,2024-12-24
CUST_01991,0,2024-12-24
CUST_01992,0,2024-12-10
CUST_01993,1,2024-09-28
CUST_01994,0,2024-12-20
CUST_01995,0,2024-12-08
CUST_01996,1,2023-12-29
CUST_01997,0,2024-12-16
CUST_01998,0,2024-12-08
CUST_01999,0,2024-12-22
CUST_02000,0,2024-12-22
CUST_02001,0,2024-12-25
CUST_02002,0,2024-12-19
CUST_02003,0,2024-12-16
CUST_02004,0,2024-12-25
CUST_02005,0,2024-12-31
CUST_02006,0,2024-12-05
CUST_02007,0,2024-12-17
CUST_02008,0,2024-12-21
CUST_02009,0,2024-12-14
CUST_02010,0,2024-12-19
CUST_02011,0,2024-12-23
CUST_02012,0,2024-12-04
CUST_02013,1,2024-07-20
CUST_02014,0,2024-12-25
CUST_02015,0,2024-12-29
CUST_02016,1,2023-12-04
CUST_02017,0,2024-12-17
CUST_02018,0,2024-12-28
CUST_02019,0,2024-12-26
CUST_02020,0,2024-12-19
CUST_02021,0,2024-12-10
CUST_02022,0,2024-12-23
CUST_02023,0,2024-12-14
CUST_02024,0,2024-12-10
CUST_02025,0,2024-12-22
CUST_02026,0,2024-12-08
CUST_02027,0,2024-12-29
CUST_02028,1,2024-08-09
CUST_02029,0,2024-12-25
CUST_02030,1,2023-11-10
CUST_02031,1,2024-08-29
CUST_02032,0,2024-12-25
CUST_02033,0,2024-12-01
CUST_02034,0,2024-12-05
CUST_02035,0,2024-12-13
CUST_02036,0,2024-12-25
CUST_02037,0,2024-12-27
CUST_02038,0,2024-12-17
CUST_02039,1,2023-09-27
CUST_02040,1,2024-03-29
CUST_02041,0,2024-12-03
CUST_02042,0,2024-12-02
CUST_02043,0,2024-12-24
CUST_02044,0,2024-12-04
CUST_02045,1,2024-04-08
CUST_02046,0,2024-12-22
CUST_02047,0,2024-12-15
CUST_02048,1,2024-06-21
CUST_02049,1,2024-07-06
CUST_02050,0,2024-12-27
CUST_02051,0,2024-12-14
CUST_02052,0,2024-12-07
CUST_02053,0,2024-12-19
CUST_02054,0,2024-12-09
CUST_02055,0,2024-12-18
CUST_02056,0,2024-12-07
CUST_02057,0,2024-12-25
CUST_02058,1,2024-10-01
CUST_02059,1,2023-08-07
CUST_02060,0,2024-12-18
CUST_02061,0,2024-12-02
CUST_02062,1,2024-01-07
CUST_02063,0,2024-12-24
CUST_02064,1,2023-11-29
CUST_02065,1,2024-06-06
CUST_02066,1,2024-04-27
CUST_02067,0,2024-12-24
CUST_02068,0,2024-12-12
CUST_02069,0,2024-12-26
CUST_02070,0,2024-12-06
CUST_02071,0,2024-12-03
CUST_02072,0,2024-12-12
CUST_02073,1,2024-02-24
CUST_02074,1,2023-12-21
CUST_02075,0,2024-12-10
CUST_02076,0,2024-12-24
CUST_02077,0,2024-12-06
CUST_02078,1,2023-12-31
CUST_02079,0,2024-12-17
CUST_02080,0,2024-12-08
CUST_02081,0,2024-12-01
CUST_02082,0,2024-12-27
CUST_02083,0,2024-12-09
CUST_02084,0,2024-12-07
CUST_02085,1,2024-01-27
CUST_02086,0,2024-12-16
CUST_02087,0,2024-12-12
CUST_02088,1,2024-06-05
CUST_02089,1,2024-08-28
CUST_02090,0,2024-12-20
CUST_02091,0,2024-12-20
CUST_02092,0,2024-12-11
CUST_02093,0,2024-12-18
CUST_02094,0,2024-12-18
CUST_02095,1,2024-07-12
CUST_02096,0,2024-12-08
CUST_02097,1,2024-03-22
CUST_02098,0,2024-12-07
CUST_02099,1,2024-06-24
CUST_02100,0,2024-12-12
CUST_02101,0,2024-12-14
CUST_02102,1,2024-05-09
CUST_02103,0,2024-12-25
CUST_02104,0,2024-12-13
CUST_02105,0,2024-12-30
CUST_02106,1,2024-08-14
CUST_02107,1,2023-12-07
CUST_02108,1,2024-05-18
CUST_02109,0,2024-12-07
CUST_02110,1,2023-11-05
CUST_02111,0,2024-12-15
CUST_02112,0,2024-12-03
CUST_02113,0,2024-12-11
CUST_02114,0,2024-12-18
CUST_02115,0,2024-12-13
CUST_02116,0,2024-12-15
CUST_02117,0,2024-12-30
CUST_02118,1,2024-04-22
CUST_02119,0,2024-12-08
CUST_02120,0,2024-12-27
CUST_02121,0,2024-12-28
CUST_02122,0,2024-12-05
CUST_02123,0,2024-12-30
CUST_02124,0,2024-12-25
CUST_02125,0,2024-12-14
CUST_02126,0,2024-12-02
CUST_02127,1,2024-07-01
CUST_02128,1,2023-07-28
CUST_02129,0,2024-12-02
CUST_02130,0,2024-12-31
CUST_02131,0,2024-12-16
CUST_02132,0,2024-12-21
CUST_02133,0,2024-12-21
CUST_02134,0,2024-12-11
CUST_02135,0,2024-12-22
CUST_02136,1,2024-09-13
CUST_02137,0,2024-12-23
CUST_02138,0,2024-12-03
CUST_02139,0,2024-12-04
CUST_02140,0,2024-12-08
CUST_02141,0,2024-12-10
CUST_02142,0,2024-12-17
CUST_02143,1,2024-05-11
CUST_02144,0,2024-12-13
CUST_02145,0,2024-12-12
CUST_02146,0,2024-12-30
CUST_02147,0,2024-12-04
CUST_02148,0,2024-12-18
CUST_02149,0,2024-12-19
CUST_02150,1,2024-03-15
CUST_02151,0,2024-12-16
CUST_02152,1,2024-07-26
CUST_02153,1,2024-05-12
CUST_02154,0,2024-12-18
CUST_02155,0,2024-12-31
CUST_02156,0,2024-12-30
CUST_02157,1,2024-08-04
CUST_02158,1,2024-08-14
CUST_02159,0,2024-12-18
CUST_02160,0,2024-12-10
CUST_02161,0,2024-12-22
CUST_02162,0,2024-12-24
CUST_02163,0,2024-12-07
CUST_02164,0,2024-12-18
CUST_02165,0,2024-12-03
CUST_02166,0,2024-12-18
CUST_02167,0,2024-12-09
CUST_02168,0,2024-12-27
CUST_02169,0,2024-12-17
CUST_02170,1,2023-11-22
CUST_02171,0,2024-12-12
CUST_02172,1,2024-05-20
CUST_02173,0,2024-12-28
CUST_02174,0,2024-12-15
CUST_02175,0,2024-12-01
CUST_02176,0,2024-12-30
CUST_02177,1,2024-06-06
CUST_02178,0,2024-12-28
CUST_02179,0,2024-12-20
CUST_02180,0,2024-12-01
CUST_02181,0,2024-12-21
CUST_02182,0,2024-12-04
CUST_02183,1,2024-09-02
CUST_02184,1,2024-08-13
CUST_02185,0,2024-12-19
CUST_02186,0,2024-12-18
CUST_02187,0,2024-12-22
CUST_02188,1,2023-04-30
CUST_02189,0,2024-12-10
CUST_02190,0,2024-12-07
CUST_02191,1,2024-03-21
CUST_02192,1,2024-02-03
CUST_02193,0,2024-12-31
CUST_02194,1,2024-04-20
CUST_02195,0,2024-12-26
CUST_02196,1,2023-04-07
CUST_02197,0,2024-12-31
CUST_02198,0,2024-12-18
CUST_02199,1,2023-03-27
CUST_02200,0,2024-12-19
CUST_02201,0,2024-12-04
CUST_02202,0,2024-12-28
CUST_02203,1,2024-04-23
CUST_02204,1,2024-09-06
CUST_02205,0,2024-12-31
CUST_02206,0,2024-12-21
CUST_02207,0,2024-12-27
CUST_02208,1,2024-02-26
CUST_02209,1,2023-08-10
CUST_02210,0,2024-12-03
CUST_02211,1,2024-02-28
CUST_02212,1,2023-11-24
CUST_02213,1,2024-09-13
CUST_02214,0,2024-12-01
CUST_02215,0,2024-12-15
CUST_02216,1,2024-08-15
CUST_02217,0,2024-12-14
CUST_02218,0,2024-12-06
CUST_02219,0,2024-12-19
CUST_02220,0,2024-12-10
CUST_02221,0,2024-12-22
CUST_02222,0,2024-12-12
CUST_02223,1,2024-07-16
CUST_02224,1,2024-03-19
CUST_02225,0,2024-12-28
CUST_02226,0,2024-12-31
CUST_02227,0,2024-12-01
CUST_02228,1,2024-03-10
CUST_02229,0,2024-12-08
CUST_02230,1,2023-09-28
CUST_02231,0,2024-12-17
CUST_02232,1,2023-09-04
CUST_02233,0,2024-12-19
CUST_02234,0,2024-12-27
CUST_02235,1,2024-01-18
CUST_02236,1,2024-05-18
CUST_02237,0,2024-12-27
CUST_02238,0,2024-12-31
CUST_02239,1,2023-11-25
CUST_02240,1,2024-03-30
CUST_02241,0,2024-12-31
CUST_02242,1,2024-05-30
CUST_02243,0,2024-12-10
CUST_02244,1,2023-10-22
CUST_02245,1,2024-07-24
CUST_02246,0,2024-12-23
CUST_02247,1,2024-03-25
CUST_02248,0,2024-12-02
CUST_02249,0,2024-12-25
CUST_02250,0,2024-12-31
CUST_02251,0,2024-12-06
CUST_02252,1,2023-06-13
CUST_02253,0,2024-12-14
CUST_02254,0,2024-12-09
CUST_02255,0,2024-12-03
CUST_02256,0,2024-12-12
CUST_02257,0,2024-12-28
CUST_02258,0,2024-12-28
CUST_02259,1,2024-01-13
CUST_02260,0,2024-12-27
CUST_02261,0,2024-12-09
CUST_02262,0,2024-12-02
CUST_02263,0,2024-12-24
CUST_02264,1,2024-09-13
CUST_02265,0,2024-12-13
CUST_02266,1,2023-09-14
CUST_02267,0,2024-12-14
CUST_02268,0,2024-12-26
CUST_02269,1,2024-07-28
CUST_02270,0,2024-12-19
CUST_02271,0,2024-12-15
CUST_02272,0,2024-12-03
CUST_02273,1,2024-08-09
CUST_02274,1,2024-06-16
CUST_02275,0,2024-12-31
CUST_02276,0,2024-12-16
CUST_02277,0,2024-12-20
CUST_02278,1,2024-08-06
CUST_02279,0,2024-12-05
CUST_02280,1,2024-08-23
CUST_02281,1,2024-07-20
CUST_02282,0,2024-12-11
CUST_02283,1,2024-01-06
CUST_02284,0,2024-12-03
CUST_02285,1,2024-07-20
CUST_02286,1,2024-04-16
CUST_02287,1,2024-02-20
CUST_02288,1,2024-03-03
CUST_02289,0,2024-12-14
CUST_02290,1,2024-08-12
CUST_02291,0,2024-12-18
CUST_02292,0,2024-12-04
CUST_02293,0,2024-12-01
CUST_02294,0,2024-12-19
CUST_02295,0,2024-12-31
CUST_02296,0,2024-12-16
CUST_02297,0,2024-12-12
CUST_02298,1,2024-08-25
CUST_02299,0,2024-12-01
CUST_02300,1,2023-08-28
CUST_02301,0,2024-12-03
CUST_02302,0,2024-12-29
CUST_02303,0,2024-12-20
CUST_02304,1,2023-05-22
CUST_02305,1,2024-06-30
CUST_02306,0,2024-12-01
CUST_02307,0,2024-12-08
CUST_02308,1,2023-08-21
CUST_02309,1,2023-05-08
CUST_02310,0,2024-12-01
CUST_02311,1,2023-05-17
CUST_02312,0,2024-12-28
CUST_02313,1,2024-02-08
CUST_02314,1,2024-04-19
CUST_02315,0,2024-12-21
CUST_02316,0,2024-12-21
CUST_02317,0,2024-12-23
CUST_02318,0,2024-12-16
CUST_02319,0,2024-12-19
CUST_02320,0,2024-12-29
CUST_02321,1,2023-11-21
CUST_02322,0,2024-12-15
CUST_02323,0,2024-12-31
CUST_02324,0,2024-12-18
CUST_02325,1,2024-04-01
CUST_02326,1,2024-08-13
CUST_02327,0,2024-12-16
CUST_02328,0,2024-12-05
CUST_02329,1,2024-03-30
CUST_02330,0,2024-12-02
CUST_02331,0,2024-12-16
CUST_02332,0,2024-12-20
CUST_02333,0,2024-12-13
CUST_02334,0,2024-12-14
CUST_02335,1,2024-05-21
CUST_02336,1,2023-06-13
CUST_02337,1,2023-10-19
CUST_02338,0,2024-12-23
CUST_02339,0,2024-12-14
CUST_02340,1,2023-04-28
CUST_02341,1,2024-06-13
CUST_02342,0,2024-12-24
CUST_02343,1,2023-09-22
CUST_02344,0,2024-12-06
CUST_02345,1,2024-03-20
CUST_02346,0,2024-12-24
CUST_02347,1,2024-08-19
CUST_02348,0,2024-12-03
CUST_02349,0,2024-12-03
CUST_02350,0,2024-12-19
CUST_02351,0,2024-12-15
CUST_02352,0,2024-12-30
CUST_02353,0,2024-12-12
CUST_02354,0,2024-12-24
CUST_02355,1,2023-12-11
CUST_02356,0,2024-12-15
CUST_02357,0,2024-12-19
CUST_02358,0,2024-12-24
CUST_02359,1,2024-01-28
CUST_02360,0,2024-12-28
CUST_02361,0,2024-12-20
CUST_02362,0,2024-12-06
CUST_02363,1,2023-10-08
CUST_02364,1,2024-08-14
CUST_02365,0,2024-12-06
CUST_02366,0,2024-12-17
CUST_02367,0,2024-12-13
CUST_02368,0,2024-12-25
CUST_02369,0,2024-12-30
CUST_02370,0,2024-12-16
CUST_02371,1,2024-03-09
CUST_02372,0,2024-12-02
CUST_02373,1,2024-09-19
CUST_02374,0,2024-12-16
CUST_02375,0,2024-12-04
CUST_02376,0,2024-12-21
CUST_02377,0,2024-12-04
CUST_02378,0,2024-12-18
CUST_02379,1,2024-03-31
CUST_02380,0,2024-12-25
CUST_02381,1,2024-04-28
CUST_02382,0,2024-12-03
CUST_02383,1,2024-06-23
CUST_02384,0,2024-12-29
CUST_02385,0,2024-12-29
CUST_02386,0,2024-12-04
CUST_02387,0,2024-12-10
CUST_02388,1,2023-10-15
CUST_02389,0,2024-12-25
CUST_02390,0,2024-12-14
CUST_02391,0,2024-12-20
CUST_02392,1,2024-01-22
CUST_02393,0,2024-12-29
CUST_02394,0,2024-12-23
CUST_02395,0,2024-12-30
CUST_02396,0,2024-12-04
CUST_02397,0,2024-12-09
CUST_02398,0,2024-12-13
CUST_02399,0,2024-12-31
CUST_02400,0,2024-12-04
CUST_02401,0,2024-12-04
CUST_02402,0,2024-12-23
CUST_02403,1,2024-07-28
CUST_02404,0,2024-12-05
CUST_02405,1,2024-03-31
CUST_02406,0,2024-12-09
CUST_02407,1,2023-04-21
CUST_02408,1,2024-03-26
CUST_02409,0,2024-12-06
CUST_02410,0,2024-12-26
CUST_02411,1,2024-05-11
CUST_02412,0,2024-12-10
CUST_02413,0,2024-12-18
CUST_02414,1,2024-09-17
CUST_02415,1,2024-07-22
CUST_02416,0,2024-12-16
CUST_02417,1,2023-03-01
CUST_02418,1,2023-11-15
CUST_02419,1,2024-08-16
CUST_02420,1,2024-08-03
CUST_02421,1,2024-02-04
CUST_02422,0,2024-12-06
CUST_02423,0,2024-12-03
CUST_02424,0,2024-12-06
CUST_02425,1,2024-01-09
CUST_02426,0,2024-12-09
CUST_02427,1,2024-07-16
CUST_02428,1,2024-04-01
CUST_02429,1,2024-02-12
CUST_02430,0,2024-12-23
CUST_02431,1,2024-04-26
CUST_02432,0,2024-12-25
CUST_02433,0,2024-12-15
CUST_02434,1,2023-12-19
CUST_02435,0,2024-12-14
CUST_02436,0,2024-12-17
CUST_02437,0,2024-12-02
CUST_02438,1,2024-07-14
CUST_02439,0,2024-12-19
CUST_02440,1,2024-09-01
CUST_02441,0,2024-12-22
CUST_02442,0,2024-12-16
CUST_02443,0,2024-12-07
CUST_02444,0,2024-12-04
CUST_02445,0,2024-12-09
CUST_02446,1,2024-05-04
CUST_02447,1,2024-08-20
CUST_02448,0,2024-12-25
CUST_02449,0,2024-12-18
CUST_02450,0,2024-12-06
CUST_02451,0,2024-12-20
CUST_02452,0,2024-12-14
CUST_02453,0,2024-12-18
CUST_02454,0,2024-12-21
CUST_02455,0,2024-12-09
CUST_02456,0,2024-12-26
CUST_02457,1,2024-06-23
CUST_02458,0,2024-12-31
CUST_02459,0,2024-12-21
CUST_02460,0,2024-12-28
CUST_02461,0,2024-12-19
CUST_02462,0,2024-12-29
CUST_02463,0,2024-12-19
CUST_02464,0,2024-12-28
CUST_02465,0,2024-12-15
CUST_02466,0,2024-12-18
CUST_02467,0,2024-12-03
CUST_02468,1,2024-07-10
CUST_02469,0,2024-12-10
CUST_02470,0,2024-12-22
CUST_02471,0,2024-12-13
CUST_02472,1,2024-08-08
CUST_02473,0,2024-12-11
CUST_02474,1,2024-10-01
CUST_02475,0,2024-12-28
CUST_02476,0,2024-12-14
CUST_02477,0,2024-12-07
CUST_02478,0,2024-12-01
CUST_02479,0,2024-12-20
CUST_02480,1,2024-05-23
CUST_02481,0,2024-12-27
CUST_02482,1,2023-10-22
CUST_02483,0,2024-12-16
CUST_02484,1,2024-02-18
CUST_02485,1,2024-09-20
CUST_02486,1,2024-04-13
CUST_02487,1,2023-10-13
CUST_02488,0,2024-12-03
CUST_02489,0,2024-12-10
CUST_02490,0,2024-12-12
CUST_02491,0,2024-12-24
CUST_02492,0,2024-12-27
CUST_02493,0,2024-12-16
CUST_02494,0,2024-12-30
CUST_02495,0,2024-12-03
CUST_02496,0,2024-12-23
CUST_02497,0,2024-12-07
CUST_02498,0,2024-12-29
CUST_02499,0,2024-12-20
CUST_02500,0,2024-12-03
CUST_02501,0,2024-12-27
CUST_02502,1,2024-04-29
CUST_02503,1,2024-03-28
CUST_02504,0,2024-12-19
CUST_02505,1,2024-09-08
CUST_02506,1,2024-07-01
CUST_02507,0,2024-12-12
CUST_02508,0,2024-12-03
CUST_02509,0,2024-12-11
CUST_02510,1,2024-05-27
CUST_02511,0,2024-12-13
CUST_02512,1,2024-09-01
CUST_02513,0,2024-12-04
CUST_02514,1,2024-09-30
CUST_02515,1,2023-09-03
CUST_02516,0,2024-12-15
CUST_02517,0,2024-12-05
CUST_02518,0,2024-12-17
CUST_02519,0,2024-12-09
CUST_02520,0,2024-12-24
CUST_02521,0,2024-12-02
CUST_02522,0,2024-12-06
CUST_02523,1,2024-08-13
CUST_02524,0,2024-12-07
CUST_02525,0,2024-12-23
CUST_02526,1,2023-10-17
CUST_02527,1,2024-05-29
CUST_02528,0,2024-12-27
CUST_02529,0,2024-12-23
CUST_02530,0,2024-12-31
CUST_02531,1,2023-01-12
CUST_02532,0,2024-12-15
CUST_02533,1,2024-02-02
CUST_02534,0,2024-12-17
CUST_02535,1,2024-01-04
CUST_02536,0,2024-12-01
CUST_02537,0,2024-12-25
CUST_02538,0,2024-12-12
CUST_02539,0,2024-12-28
CUST_02540,0,2024-12-05
CUST_02541,0,2024-12-31
CUST_02542,0,2024-12-16
CUST_02543,0,2024-12-02
CUST_02544,0,2024-12-27
CUST_02545,0,2024-12-10
CUST_02546,0,2024-12-03
CUST_02547,0,2024-12-15
CUST_02548,1,2024-02-29
CUST_02549,0,2024-12-30
CUST_02550,1,2024-05-08
CUST_02551,1,2024-09-12
CUST_02552,1,2024-06-03
CUST_02553,1,2024-09-24
CUST_02554,0,2024-12-19
CUST_02555,0,2024-12-09
CUST_02556,0,2024-12-24
CUST_02557,0,2024-12-28
CUST_02558,0,2024-12-14
CUST_02559,0,2024-12-10
CUST_02560,0,2024-12-03
CUST_02561,1,2024-08-30
CUST_02562,1,2023-03-23
CUST_02563,1,2024-09-15
CUST_02564,0,2024-12-13
CUST_02565,0,2024-12-21
CUST_02566,1,2024-06-09
CUST_02567,0,2024-12-05
CUST_02568,1,2024-05-31
CUST_02569,0,2024-12-05
CUST_02570,0,2024-12-31
CUST_02571,1,2024-04-17
CUST_02572,0,2024-12-01
CUST_02573,0,2024-12-06
CUST_02574,0,2024-12-02
CUST_02575,0,2024-12-08
CUST_02576,1,2024-04-11
CUST_02577,0,2024-12-30
CUST_02578,1,2024-06-27
CUST_02579,1,2024-06-03
CUST_02580,1,2023-02-22
CUST_02581,1,2024-09-19
CUST_02582,0,2024-12-18
CUST_02583,1,2024-02-14
CUST_02584,0,2024-12-14
CUST_02585,1,2024-06-23
CUST_02586,0,2024-12-20
CUST_02587,0,2024-12-19
CUST_02588,0,2024-12-10
CUST_02589,0,2024-12-11
CUST_02590,0,2024-12-23
CUST_02591,1,2023-11-19
CUST_02592,0,2024-12-05
CUST_02593,0,2024-12-03
CUST_02594,1,2024-07-11
CUST_02595,0,2024-12-22
CUST_02596,0,2024-12-05
CUST_02597,0,2024-12-31
CUST_02598,0,2024-12-23
CUST_02599,0,2024-12-15
CUST_02600,0,2024-12-18
CUST_02601,0,2024-12-10
CUST_02602,0,2024-12-22
CUST_02603,0,2024-12-30
CUST_02604,0,2024-12-11
CUST_02605,1,2024-06-26
CUST_02606,0,2024-12-04
CUST_02607,0,2024-12-31
CUST_02608,0,2024-12-13
CUST_02609,1,2023-12-01
CUST_02610,1,2024-06-18
CUST_02611,0,2024-12-09
CUST_02612,0,2024-12-10
CUST_02613,0,2024-12-02
CUST_02614,0,2024-12-19
CUST_02615,1,2024-01-09
CUST_02616,1,2024-03-12
CUST_02617,0,2024-12-08
CUST_02618,0,2024-12-15
CUST_02619,1,2024-08-15
CUST_02620,0,2024-12-30
CUST_02621,0,2024-12-28
