customer_id,age,gender,city,signup_date,subscription_tier
CUST_02312,44,Male,San Antonio,2024-03-30,Premium
CUST_02313,32,Female,San Antonio,2023-05-07,Basic
CUST_02314,38,Male,Dallas,2023-09-16,Basic
CUST_02315,50,Female,San Diego,2023-06-06,Enterprise
CUST_02316,48,Male,Houston,2023-01-10,Premium
CUST_02317,40,Female,Phoenix,2024-03-06,Enterprise
CUST_02318,35,Male,Seattle,2023-04-14,Basic
CUST_02319,38,Female,Seattle,2024-06-16,Basic
CUST_02320,33,Male,Phoenix,2023-05-21,Basic
CUST_02321,39,Female,San Antonio,2023-04-18,Premium
CUST_02322,34,Female,Dallas,2023-05-01,Basic
CUST_02323,35,Female,Phoenix,2023-04-27,Basic
CUST_02324,48,Female,Boston,2023-04-19,Free
CUST_02325,20,Male,San Diego,2023-07-23,Free
CUST_02326,31,Female,Austin,2023-07-24,Free
CUST_02327,67,Male,Boston,2023-09-27,Free
CUST_02328,27,Female,Nashville,2024-06-19,Basic
CUST_02329,47,Female,Houston,2024-01-02,Free
CUST_02330,39,Male,Denver,2024-02-24,Basic
CUST_02331,36,Female,Phoenix,2023-06-14,Basic
CUST_02332,48,Female,New York,2024-05-23,Premium
CUST_02333,35,Male,Portland,2023-08-01,Premium
CUST_02334,29,Female,Denver,2024-05-07,Free
CUST_02335,47,Female,Philadelphia,2023-08-29,Free
CUST_02336,20,Male,New York,2023-01-14,Free
CUST_02337,27,Male,Seattle,2023-04-02,Basic
CUST_02338,48,Female,Portland,2023-04-24,Basic
CUST_02339,28,Male,Nashville,2024-05-20,Basic
CUST_02340,59,Female,Chicago,2023-04-03,Basic
CUST_02341,36,Male,Boston,2024-06-07,Premium
CUST_02342,35,Female,Los Angeles,2023-04-14,Basic
CUST_02343,50,Male,Portland,2023-09-20,Basic
CUST_02344,39,Male,Seattle,2023-08-25,Enterprise
CUST_02345,69,Female,San Diego,2023-10-31,Basic
CUST_02346,33,Female,Phoenix,2024-04-20,Basic
CUST_02347,19,Female,New York,2023-04-13,Premium
CUST_02348,64,Male,Nashville,2023-06-28,Basic
CUST_02349,31,Female,Nashville,2023-02-10,Enterprise
CUST_02350,22,Female,Nashville,2023-10-25,Premium
CUST_02351,44,Female,Philadelphia,2023-11-17,Premium
CUST_02352,33,Male,San Antonio,2023-04-29,Basic
CUST_02353,35,Male,Los Angeles,2023-02-16,Free
CUST_02354,47,Non-binary,New York,2023-05-22,Premium
CUST_02355,39,Male,Seattle,2023-06-24,Basic
CUST_02356,57,Male,Philadelphia,2024-01-02,Basic
CUST_02357,42,Male,Portland,2024-03-24,Premium
CUST_02358,27,Female,Austin,2023-10-02,Premium
CUST_02359,46,Male,Portland,2023-04-06,Free
CUST_02360,40,Male,Philadelphia,2023-12-17,Enterprise
CUST_02361,54,Male,Chicago,2023-04-27,Basic
CUST_02362,30,Female,San Antonio,2024-02-14,Basic
CUST_02363,25,Male,San Diego,2023-10-06,Free
CUST_02364,31,Female,Nashville,2024-01-30,Free
CUST_02365,31,Male,Denver,2024-05-04,Premium
CUST_02366,41,Male,Boston,2024-03-07,Free
CUST_02367,45,Male,Seattle,2023-06-20,Premium
CUST_02368,18,Male,Los Angeles,2023-05-16,Free
CUST_02369,30,Female,Denver,2023-03-02,Free
CUST_02370,39,Non-binary,Nashville,2023-06-13,Basic
CUST_02371,28,Male,Los Angeles,2024-03-02,Basic
CUST_02372,40,Female,Portland,2024-05-09,Basic
CUST_02373,28,Female,Boston,2024-03-24,Free
CUST_02374,27,Male,Chicago,2024-01-24,Free
CUST_02375,24,Female,Boston,2024-01-03,Premium
CUST_02376,27,Male,Austin,2023-01-30,Basic
CUST_02377,43,Male,Nashville,2023-05-14,Premium
CUST_02378,45,Male,San Diego,2024-05-14,Free
CUST_02379,37,Male,Los Angeles,2024-02-26,Free
CUST_02380,43,Male,San Diego,2023-02-17,Basic
CUST_02381,64,Female,Los Angeles,2023-09-25,Premium
CUST_02382,34,Male,Seattle,2023-11-18,Basic
CUST_02383,61,Male,New York,2024-06-21,Basic
CUST_02384,44,Male,Boston,2023-08-18,Premium
CUST_02385,36,Female,Seattle,2023-12-13,Free
CUST_02386,44,Female,Dallas,2024-06-19,Basic
CUST_02387,68,Male,Denver,2023-04-08,Premium
CUST_02388,21,Male,San Antonio,2023-09-12,Free
CUST_02389,50,Female,San Diego,2023-12-21,Free
CUST_02390,38,Female,Seattle,2024-01-30,Premium
CUST_02391,32,Male,Chicago,2023-02-25,Free
CUST_02392,26,Female,New York,2023-06-10,Basic
CUST_02393,35,Male,Dallas,2024-04-25,Basic
CUST_02394,18,Female,Nashville,2024-05-22,Free
CUST_02395,50,Male,Nashville,2023-06-19,Enterprise
CUST_02396,27,Female,Los Angeles,2024-05-18,Basic
CUST_02397,53,Male,Philadelphia,2023-09-04,Premium
CUST_02398,45,Female,Philadelphia,2023-10-12,Premium
CUST_02399,34,Female,New York,2024-06-03,Free
CUST_02400,38,Male,Houston,2024-01-23,Enterprise
CUST_02401,38,Male,San Antonio,2023-08-29,Free
CUST_02402,22,Female,Los Angeles,2024-04-15,Enterprise
CUST_02403,49,Female,San Diego,2024-04-03,Basic
CUST_02404,36,Female,Los Angeles,2024-05-25,Free
CUST_02405,49,Female,San Diego,2023-11-20,Free
CUST_02406,18,Female,Los Angeles,2024-05-24,Premium
CUST_02407,43,Female,Denver,2023-01-19,Free
CUST_02408,42,Female,Los Angeles,2024-02-18,Basic
CUST_02409,38,Male,San Antonio,2023-02-06,Enterprise
CUST_02410,18,Male,Dallas,2023-01-01,Basic
CUST_02411,18,Female,Nashville,2023-04-04,Basic
CUST_02412,60,Male,Boston,2023-11-08,Enterprise
CUST_02413,29,Male,Portland,2024-06-04,Basic
CUST_02414,61,Male,Dallas,2023-07-31,Free
CUST_02415,32,Female,Seattle,2024-04-12,Free
CUST_02416,33,Female,Philadelphia,2024-01-08,Basic
CUST_02417,45,Female,Nashville,2023-02-25,Basic
CUST_02418,18,Female,Nashville,2023-08-17,Free
CUST_02419,40,Female,Nashville,2024-04-10,Free
CUST_02420,37,Female,Philadelphia,2024-04-29,Free
CUST_02421,46,Male,Denver,2024-01-08,Free
CUST_02422,28,Female,Denver,2024-04-08,Basic
CUST_02423,50,Female,Los Angeles,2023-04-10,Basic
CUST_02424,45,Male,Boston,2023-08-16,Free
CUST_02425,56,Male,New York,2023-12-16,Basic
CUST_02426,53,Male,Philadelphia,2023-10-26,Enterprise
CUST_02427,44,Male,Dallas,2024-06-18,Free
CUST_02428,57,Female,Philadelphia,2023-04-19,Premium
CUST_02429,41,Female,New York,2023-06-18,Basic
CUST_02430,40,Female,San Diego,2023-05-24,Free
CUST_02431,44,Male,Nashville,2024-02-24,Premium
CUST_02432,33,Female,Los Angeles,2023-09-18,Premium
CUST_02433,65,Female,Austin,2023-07-20,Basic
CUST_02434,34,Male,Houston,2023-05-04,Free
CUST_02435,42,Female,Portland,2024-02-07,Basic
CUST_02436,37,Female,Houston,2024-04-13,Basic
CUST_02437,40,Male,Nashville,2023-07-15,Basic
CUST_02438,24,Female,Denver,2023-12-13,Basic
CUST_02439,48,Female,Los Angeles,2024-02-29,Basic
CUST_02440,62,Non-binary,New York,2023-05-07,Free
CUST_02441,44,Male,Boston,2024-04-06,Enterprise
CUST_02442,37,Male,San Diego,2024-05-31,Basic
CUST_02443,36,Female,Chicago,2024-05-25,Free
CUST_02444,57,Female,New York,2024-06-27,Enterprise
CUST_02445,20,Female,Denver,2023-02-19,Premium
CUST_02446,58,Female,Dallas,2024-03-19,Premium
CUST_02447,54,Male,Nashville,2024-05-09,Basic
CUST_02448,23,Male,Portland,2024-06-04,Free
CUST_02449,51,Non-binary,Boston,2023-07-01,Basic
CUST_02450,45,Male,Denver,2023-06-27,Premium
CUST_02451,34,Female,Denver,2023-05-12,Premium
CUST_02452,36,Female,Los Angeles,2024-02-01,Basic
CUST_02453,42,Male,Seattle,2023-11-26,Free
CUST_02454,41,Male,Dallas,2024-01-29,Free
CUST_02455,40,Non-binary,San Antonio,2023-09-12,Basic
CUST_02456,55,Female,Phoenix,2024-02-12,Basic
CUST_02457,39,Male,Philadelphia,2023-10-29,Basic
CUST_02458,36,Male,San Diego,2023-05-17,Basic
CUST_02459,48,Female,Chicago,2024-02-27,Enterprise
CUST_02460,45,Female,Austin,2024-06-08,Basic
CUST_02461,32,Female,Phoenix,2023-11-18,Basic
CUST_02462,49,Female,Denver,2023-08-11,Free
CUST_02463,37,Female,Houston,2023-08-03,Premium
CUST_02464,38,Female,Austin,2023-10-25,Basic
CUST_02465,28,Male,Seattle,2023-12-20,Basic
CUST_02466,33,Male,Portland,2023-05-16,Premium
CUST_02467,29,Male,Denver,2023-07-02,Premium
CUST_02468,23,Male,Dallas,2023-11-27,Premium
CUST_02469,46,Male,Denver,2023-04-29,Premium
CUST_02470,18,Female,Boston,2023-12-27,Premium
CUST_02471,38,Male,Dallas,2024-05-06,Basic
CUST_02472,31,Female,Austin,2024-03-03,Free
CUST_02473,53,Male,Seattle,2024-06-30,Basic
CUST_02474,43,Male,Phoenix,2024-03-08,Basic
CUST_02475,27,Female,Boston,2023-01-14,Premium
CUST_02476,39,Female,Dallas,2023-04-20,Basic
CUST_02477,41,Female,New York,2024-01-26,Free
CUST_02478,43,Female,Chicago,2023-02-24,Basic
CUST_02479,41,Male,Seattle,2023-02-27,Basic
CUST_02480,25,Male,Houston,2023-10-01,Basic
CUST_02481,33,Female,Boston,2023-06-14,Basic
CUST_02482,46,Male,Phoenix,2023-09-14,Basic
CUST_02483,55,Female,Chicago,2023-03-05,Enterprise
CUST_02484,29,Male,Denver,2023-10-30,Basic
CUST_02485,43,Female,Houston,2023-02-03,Free
CUST_02486,32,Male,Philadelphia,2024-04-08,Premium
CUST_02487,18,Male,Los Angeles,2023-08-18,Basic
CUST_02488,40,Male,Denver,2024-02-03,Basic
CUST_02489,41,Male,Houston,2024-06-07,Basic
CUST_02490,43,Male,Boston,2023-10-22,Basic
CUST_02491,38,Female,Denver,2023-02-18,Premium
CUST_02492,18,Male,Portland,2024-01-26,Premium
CUST_02493,34,Male,San Antonio,2024-03-02,Premium
CUST_02494,18,Male,Boston,2023-11-17,Premium
CUST_02495,58,Female,Dallas,2023-02-25,Enterprise
CUST_02496,42,Male,New York,2023-09-15,Basic
CUST_02497,34,Male,Houston,2024-03-29,Basic
CUST_02498,24,Female,Nashville,2023-08-19,Premium
CUST_02499,25,Female,Portland,2024-01-12,Free
CUST_02500,26,Male,Boston,2023-07-21,Basic
CUST_02501,46,Female,Boston,2023-07-18,Premium
CUST_02502,27,Non-binary,Phoenix,2024-04-04,Free
CUST_02503,35,Female,Chicago,2023-03-18,Basic
CUST_02504,59,Female,Chicago,2023-06-27,Basic
CUST_02505,58,Male,Denver,2024-06-10,Free
CUST_02506,24,Female,Los Angeles,2024-01-22,Free
CUST_02507,21,Female,New York,2024-03-14,Free
CUST_02508,33,Male,Phoenix,2023-09-28,Basic
CUST_02509,45,Female,Chicago,2023-06-14,Premium
CUST_02510,26,Male,Austin,2023-09-19,Enterprise
CUST_02511,54,Male,New York,2023-12-05,Free
CUST_02512,36,Male,San Diego,2023-06-08,Free
CUST_02513,35,Female,New York,2023-06-07,Premium
CUST_02514,40,Male,Portland,2023-11-27,Free
CUST_02515,34,Male,Austin,2023-02-22,Free
CUST_02516,49,Male,Boston,2023-11-05,Enterprise
CUST_02517,41,Male,San Diego,2024-01-02,Free
CUST_02518,46,Female,Los Angeles,2023-11-22,Free
CUST_02519,44,Female,Dallas,2023-08-14,Basic
CUST_02520,30,Male,Chicago,2024-06-17,Premium
CUST_02521,41,Male,Los Angeles,2024-06-01,Enterprise
CUST_02522,34,Female,Chicago,2024-03-01,Basic
CUST_02523,35,Male,Dallas,2024-07-03,Free
CUST_02524,56,Female,San Antonio,2023-04-05,Premium
CUST_02525,36,Male,Philadelphia,2023-08-15,Premium
CUST_02526,37,Male,Portland,2023-08-07,Free
CUST_02527,52,Female,Seattle,2023-12-06,Free
CUST_02528,47,Male,Philadelphia,2024-01-05,Basic
CUST_02529,36,Female,Phoenix,2023-08-12,Basic
CUST_02530,41,Male,Boston,2024-06-27,Basic
CUST_02531,18,Male,San Diego,2023-01-10,Basic
CUST_02532,18,Female,Los Angeles,2023-12-21,Basic
CUST_02533,40,Female,San Diego,2023-09-04,Free
CUST_02534,38,Female,Portland,2023-09-07,Basic
CUST_02535,41,Male,New York,2023-11-25,Basic
CUST_02536,43,Non-binary,San Antonio,2023-04-27,Basic
CUST_02537,38,Female,San Antonio,2023-09-20,Enterprise
CUST_02538,40,Male,Dallas,2023-10-17,Basic
CUST_02539,34,Female,New York,2024-06-13,Premium
CUST_02540,35,Male,Nashville,2024-01-19,Premium
CUST_02541,43,Male,Dallas,2024-06-04,Basic
CUST_02542,18,Female,San Diego,2024-05-13,Premium
CUST_02543,35,Female,New York,2023-10-31,Basic
CUST_02544,36,Male,Portland,2023-07-17,Premium
CUST_02545,43,Male,Philadelphia,2024-06-10,Free
CUST_02546,27,Female,Los Angeles,2023-04-09,Premium
CUST_02547,49,Female,Chicago,2024-07-04,Basic
CUST_02548,62,Male,Dallas,2023-01-08,Basic
CUST_02549,25,Female,Seattle,2023-03-09,Basic
CUST_02550,36,Male,Houston,2023-08-07,Premium
CUST_02551,62,Male,Nashville,2024-03-10,Basic
CUST_02552,46,Female,Nashville,2023-04-17,Basic
CUST_02553,52,Female,Houston,2024-07-04,Free
CUST_02554,22,Male,Nashville,2024-03-21,Basic
CUST_02555,33,Female,Seattle,2023-03-15,Basic
CUST_02556,26,Female,Denver,2023-06-07,Premium
CUST_02557,56,Male,New York,2024-04-15,Premium
CUST_02558,60,Non-binary,Denver,2023-12-06,Free
CUST_02559,50,Female,New York,2023-03-31,Basic
CUST_02560,57,Female,Los Angeles,2023-02-25,Free
CUST_02561,37,Male,Chicago,2023-09-15,Basic
CUST_02562,46,Female,Dallas,2023-03-14,Enterprise
CUST_02563,44,Female,Austin,2023-08-22,Premium
CUST_02564,52,Female,Portland,2023-09-22,Premium
CUST_02565,19,Female,San Antonio,2024-02-02,Basic
CUST_02566,30,Male,San Diego,2024-02-19,Basic
CUST_02567,40,Male,San Antonio,2023-11-20,Basic
CUST_02568,35,Female,New York,2024-02-03,Free
CUST_02569,45,Female,Seattle,2023-05-02,Premium
CUST_02570,34,Female,Dallas,2023-01-07,Premium
CUST_02571,54,Male,Seattle,2023-03-06,Free
CUST_02572,46,Male,Boston,2023-02-16,Premium
CUST_02573,22,Female,Denver,2023-03-16,Premium
CUST_02574,24,Male,Philadelphia,2024-05-29,Premium
CUST_02575,51,Female,Los Angeles,2023-10-24,Premium
CUST_02576,53,Male,Boston,2023-11-05,Free
CUST_02577,36,Female,Austin,2023-03-30,Free
CUST_02578,35,Female,Phoenix,2024-03-24,Free
CUST_02579,18,Male,San Antonio,2024-02-09,Free
CUST_02580,36,Male,Nashville,2023-02-01,Basic
CUST_02581,45,Male,San Diego,2023-06-10,Basic
CUST_02582,56,Female,Dallas,2023-08-14,Basic
CUST_02583,57,Male,Chicago,2024-02-05,Free
CUST_02584,24,Male,Boston,2023-10-30,Premium
CUST_02585,50,Male,Seattle,2023-05-28,Free
CUST_02586,40,Female,Phoenix,2024-01-18,Enterprise
CUST_02587,20,Female,New York,2023-05-25,Enterprise
CUST_02588,52,Female,Los Angeles,2023-02-12,Basic
CUST_02589,52,Female,New York,2024-02-08,Free
CUST_02590,27,Male,Dallas,2023-03-29,Enterprise
CUST_02591,49,Female,Phoenix,2023-08-04,Free
CUST_02592,32,Female,Denver,2023-12-19,Free
CUST_02593,37,Male,Houston,2024-02-27,Premium
CUST_02594,52,Male,Portland,2024-06-08,Basic
CUST_02595,27,Male,Chicago,2023-06-14,Enterprise
CUST_02596,37,Male,Chicago,2023-08-15,Basic
CUST_02597,42,Female,Austin,2023-09-16,Enterprise
CUST_02598,53,Female,Houston,2023-04-28,Free
CUST_02599,28,Male,Chicago,2023-02-25,Basic
CUST_02600,40,Male,Nashville,2024-04-17,Basic
CUST_02601,71,Female,Seattle,2023-03-16,Basic
CUST_02602,45,Male,Phoenix,2023-03-10,Free
CUST_02603,26,Male,Phoenix,2023-04-11,Basic
CUST_02604,59,Female,Houston,2024-05-13,Basic
CUST_02605,25,Male,Philadelphia,2024-01-01,Basic
CUST_02606,32,Male,Chicago,2023-08-29,Free
CUST_02607,32,Female,Los Angeles,2023-10-19,Premium
CUST_02608,27,Male,Austin,2023-03-13,Basic
CUST_02609,43,Female,Portland,2023-07-18,Basic
CUST_02610,29,Female,Philadelphia,2024-05-12,Free
CUST_02611,61,Male,San Diego,2023-12-03,Free
CUST_02612,28,Non-binary,Austin,2023-11-10,Basic
CUST_02613,39,Female,Denver,2023-06-06,Premium
CUST_02614,44,Female,Austin,2024-01-09,Premium
CUST_02615,47,Female,Boston,2023-11-20,Basic
CUST_02616,61,Female,San Antonio,2023-06-22,Free
CUST_02617,50,Male,New York,2023-11-17,Basic
CUST_02618,34,Male,Houston,2023-08-15,Basic
CUST_02619,32,Male,Denver,2024-03-22,Basic
CUST_02620,20,Female,Phoenix,2024-01-04,Basic
CUST_02621,40,Male,Chicago,2023-12-06,Premium
CUST_02622,31,Male,Portland,2024-05-06,Enterprise
CUST_02623,54,Female,San Diego,2024-04-01,Enterprise
CUST_02624,26,Female,Philadelphia,2023-11-09,Premium
CUST_02625,38,Female,San Diego,2023-04-22,Premium
CUST_02626,45,Female,Chicago,2023-03-25,Premium
CUST_02627,25,Female,Nashville,2023-10-15,Basic
CUST_02628,45,Female,Nashville,2023-05-24,Free
CUST_02629,33,Male,Portland,2023-07-21,Free
CUST_02630,55,Non-binary,Phoenix,2023-03-20,Basic
CUST_02631,51,Female,Denver,2023-03-19,Enterprise
CUST_02632,34,Female,Portland,2023-01-20,Premium
CUST_02633,19,Male,Nashville,2024-06-03,Free
CUST_02634,30,Male,Seattle,2023-02-01,Free
CUST_02635,18,Female,Nashville,2024-02-19,Free
CUST_02636,37,Male,Boston,2023-08-06,Free
CUST_02637,29,Male,Portland,2023-02-07,Enterprise
CUST_02638,28,Female,Dallas,2023-09-24,Premium
CUST_02639,36,Male,Dallas,2024-04-28,Free
CUST_02640,40,Male,Seattle,2023-06-02,Enterprise
CUST_02641,45,Female,Philadelphia,2024-02-06,Free
CUST_02642,46,Male,Houston,2023-10-25,Free
CUST_02643,18,Female,Chicago,2024-04-20,Basic
CUST_02644,23,Female,Dallas,2024-06-06,Basic
CUST_02645,37,Male,Los Angeles,2024-02-11,Free
CUST_02646,44,Female,Philadelphia,2024-05-29,Premium
CUST_02647,23,Female,New York,2023-09-02,Premium
CUST_02648,39,Female,Nashville,2023-06-19,Premium
CUST_02649,41,Female,Boston,2024-06-10,Enterprise
CUST_02650,26,Female,Chicago,2024-04-01,Basic
CUST_02651,48,Male,Chicago,2023-07-03,Basic
CUST_02652,56,Male,Austin,2023-05-30,Premium
CUST_02653,47,Male,Denver,2024-05-10,Free
CUST_02654,26,Male,Philadelphia,2023-02-11,Basic
CUST_02655,28,Female,Houston,2024-05-14,Enterprise
CUST_02656,33,Female,Houston,2023-03-06,Basic
CUST_02657,30,Male,Phoenix,2024-01-14,Premium
CUST_02658,47,Male,Houston,2023-02-13,Premium
CUST_02659,42,Female,Seattle,2023-07-31,Basic
CUST_02660,44,Male,Dallas,2024-01-05,Premium
CUST_02661,55,Female,San Antonio,2024-04-25,Enterprise
CUST_02662,29,Female,Portland,2024-04-10,Basic
CUST_02663,18,Female,Portland,2023-02-17,Basic
CUST_02664,41,Female,New York,2023-11-28,Basic
CUST_02665,45,Female,Los Angeles,2024-06-17,Free
CUST_02666,20,Female,Seattle,2023-10-08,Basic
CUST_02667,32,Male,Nashville,2023-09-27,Enterprise
CUST_02668,32,Male,Austin,2023-06-28,Basic
CUST_02669,52,Female,San Antonio,2024-01-23,Basic
CUST_02670,34,Male,Philadelphia,2023-03-21,Basic
CUST_02671,60,Female,Dallas,2023-09-15,Basic
CUST_02672,33,Male,San Antonio,2023-08-17,Basic
CUST_02673,49,Male,Dallas,2024-02-20,Basic
CUST_02674,60,Male,Philadelphia,2023-12-20,Free
CUST_02675,35,Female,San Diego,2024-05-08,Basic
CUST_02676,49,Male,Portland,2023-01-07,Free
CUST_02677,23,Male,Dallas,2023-05-23,Premium
CUST_02678,47,Male,San Diego,2023-06-19,Free
CUST_02679,47,Female,Houston,2023-03-20,Free
CUST_02680,22,Male,Dallas,2023-10-15,Premium
CUST_02681,47,Non-binary,Houston,2023-06-03,Free
CUST_02682,54,Female,Chicago,2023-06-11,Premium
CUST_02683,30,Female,Philadelphia,2023-05-02,Enterprise
CUST_02684,44,Male,Seattle,2023-08-24,Enterprise
CUST_02685,32,Female,San Antonio,2023-12-05,Free
CUST_02686,31,Male,Denver,2023-04-27,Basic
CUST_02687,44,Male,San Diego,2024-05-05,Premium
CUST_02688,43,Female,San Diego,2023-08-04,Free
CUST_02689,63,Male,Austin,2023-06-15,Free
CUST_02690,33,Male,Seattle,2024-02-25,Basic
CUST_02691,42,Female,New York,2023-09-07,Free
CUST_02692,25,Male,New York,2023-05-11,Basic
CUST_02693,19,Male,Austin,2023-06-14,Basic
CUST_02694,42,Female,Chicago,2024-06-08,Basic
CUST_02695,48,Male,New York,2023-05-31,Enterprise
CUST_02696,53,Male,New York,2023-06-20,Basic
CUST_02697,26,Male,Phoenix,2023-07-04,Premium
CUST_02698,18,Male,Dallas,2024-02-20,Premium
CUST_02699,48,Female,Austin,2023-01-20,Basic
CUST_02700,20,Female,Portland,2023-10-18,Basic
CUST_02701,32,Female,Los Angeles,2023-08-10,Free
CUST_02702,50,Male,San Diego,2024-04-27,Premium
CUST_02703,42,Male,Nashville,2024-05-08,Free
CUST_02704,40,Male,Chicago,2023-08-13,Free
CUST_02705,40,Non-binary,Nashville,2024-02-25,Enterprise
CUST_02706,27,Female,Austin,2023-05-27,Premium
CUST_02707,34,Male,Boston,2023-07-06,Free
CUST_02708,37,Female,Austin,2024-06-07,Basic
CUST_02709,30,Female,Phoenix,2023-06-21,Free
CUST_02710,41,Male,Denver,2023-12-17,Free
CUST_02711,44,Female,Portland,2024-04-09,Premium
CUST_02712,51,Female,Austin,2023-03-12,Basic
CUST_02713,43,Male,Houston,2024-01-23,Basic
CUST_02714,53,Non-binary,San Antonio,2023-05-16,Basic
CUST_02715,33,Female,Los Angeles,2023-01-17,Basic
CUST_02716,36,Female,Houston,2024-06-19,Free
CUST_02717,40,Male,Nashville,2024-05-31,Basic
CUST_02718,45,Female,Seattle,2024-03-05,Basic
CUST_02719,41,Male,Nashville,2023-06-03,Basic
CUST_02720,49,Female,Austin,2023-04-09,Free
CUST_02721,18,Non-binary,Chicago,2024-05-02,Basic
CUST_02722,43,Female,Portland,2023-02-09,Basic
CUST_02723,35,Female,Portland,2024-06-28,Basic
CUST_02724,52,Female,Dallas,2023-05-01,Free
CUST_02725,45,Male,Los Angeles,2024-05-08,Premium
CUST_02726,56,Male,Seattle,2023-05-14,Basic
CUST_02727,25,Male,Portland,2023-01-02,Free
CUST_02728,43,Male,Portland,2024-03-17,Basic
CUST_02729,45,Female,Dallas,2024-03-06,Free
CUST_02730,39,Female,Philadelphia,2023-02-14,Enterprise
CUST_02731,28,Male,Denver,2024-06-26,Basic
CUST_02732,32,Female,San Antonio,2023-08-23,Basic
CUST_02733,53,Male,Boston,2024-05-08,Premium
CUST_02734,43,Male,Boston,2024-01-26,Free
CUST_02735,49,Male,Philadelphia,2023-04-11,Basic
CUST_02736,20,Female,San Antonio,2023-05-18,Premium
CUST_02737,36,Female,Phoenix,2024-05-03,Basic
CUST_02738,32,Female,Boston,2023-08-27,Free
CUST_02739,32,Male,Portland,2023-03-27,Premium
CUST_02740,36,Male,Phoenix,2024-02-23,Free
CUST_02741,40,Male,Phoenix,2023-07-13,Premium
CUST_02742,49,Male,New York,2023-01-08,Basic
CUST_02743,18,Male,Austin,2024-06-19,Free
CUST_02744,34,Female,Los Angeles,2024-06-16,Free
CUST_02745,42,Female,New York,2024-01-20,Premium
CUST_02746,32,Female,Seattle,2023-07-30,Free
CUST_02747,19,Female,Denver,2023-11-20,Basic
CUST_02748,19,Non-binary,San Antonio,2024-01-06,Free
CUST_02749,47,Male,Los Angeles,2023-06-08,Enterprise
CUST_02750,40,Female,San Antonio,2023-09-17,Basic
CUST_02751,37,Male,Phoenix,2024-07-02,Basic
CUST_02752,49,Male,San Antonio,2024-01-10,Basic
CUST_02753,47,Non-binary,Austin,2023-10-10,Free
CUST_02754,39,Male,Seattle,2024-02-11,Enterprise
CUST_02755,18,Male,Boston,2023-07-28,Free
CUST_02756,42,Female,San Antonio,2024-05-09,Free
CUST_02757,39,Female,Chicago,2024-01-15,Basic
CUST_02758,41,Male,Dallas,2024-05-10,Premium
CUST_02759,28,Male,Phoenix,2023-11-11,Basic
CUST_02760,18,Male,Austin,2023-12-19,Premium
CUST_02761,25,Male,Boston,2024-02-12,Free
CUST_02762,63,Female,Denver,2023-05-22,Premium
CUST_02763,26,Female,Nashville,2023-05-02,Basic
CUST_02764,31,Male,Denver,2023-08-24,Free
CUST_02765,41,Male,San Diego,2023-06-15,Free
CUST_02766,28,Male,Los Angeles,2023-08-08,Free
CUST_02767,46,Female,Dallas,2024-02-15,Free
CUST_02768,27,Male,Boston,2023-12-13,Enterprise
CUST_02769,44,Female,Boston,2023-02-23,Premium
CUST_02770,44,Male,Chicago,2024-02-03,Enterprise
CUST_02771,41,Male,Seattle,2023-01-06,Premium
CUST_02772,38,Female,Boston,2023-04-04,Basic
CUST_02773,41,Male,Nashville,2023-05-29,Basic
CUST_02774,24,Male,San Diego,2024-03-21,Basic
CUST_02775,23,Male,Los Angeles,2023-03-07,Premium
CUST_02776,36,Male,Phoenix,2023-08-16,Basic
CUST_02777,53,Male,Philadelphia,2023-03-23,Free
CUST_02778,36,Female,Austin,2023-02-08,Free
CUST_02779,32,Female,Denver,2024-01-29,Premium
CUST_02780,49,Female,Portland,2024-02-15,Free
CUST_02781,49,Female,Austin,2024-06-17,Basic
CUST_02782,50,Female,Phoenix,2023-02-28,Basic
CUST_02783,29,Female,Boston,2023-06-29,Enterprise
CUST_02784,53,Female,Seattle,2024-05-21,Free
CUST_02785,25,Non-binary,San Diego,2023-01-11,Premium
CUST_02786,18,Male,Houston,2024-06-14,Basic
CUST_02787,27,Female,Phoenix,2023-07-19,Enterprise
CUST_02788,46,Male,New York,2024-06-06,Free
CUST_02789,45,Female,Dallas,2023-08-26,Premium
CUST_02790,41,Male,Austin,2023-06-23,Basic
CUST_02791,31,Female,Seattle,2023-02-06,Basic
CUST_02792,35,Male,Philadelphia,2023-09-02,Basic
CUST_02793,35,Female,Seattle,2023-01-01,Premium
CUST_02794,27,Female,Chicago,2023-03-30,Basic
CUST_02795,42,Female,Phoenix,2024-02-14,Premium
CUST_02796,25,Male,Philadelphia,2024-02-09,Enterprise
CUST_02797,57,Female,San Antonio,2023-07-25,Free
CUST_02798,38,Female,Dallas,2023-01-16,Free
CUST_02799,48,Male,Denver,2023-03-12,Premium
CUST_02800,58,Female,Portland,2023-04-03,Enterprise
CUST_02801,25,Male,Dallas,2023-10-19,Free
CUST_02802,44,Male,Denver,2023-12-23,Free
CUST_02803,33,Male,Philadelphia,2023-10-11,Free
CUST_02804,55,Male,Houston,2023-07-19,Basic
CUST_02805,52,Male,San Diego,2024-02-18,Basic
CUST_02806,43,Male,Austin,2023-01-05,Free
CUST_02807,30,Male,Phoenix,2023-06-29,Premium
CUST_02808,50,Female,San Antonio,2024-06-02,Free
CUST_02809,49,Male,Los Angeles,2023-03-16,Free
CUST_02810,47,Female,Dallas,2023-10-29,Free
CUST_02811,29,Female,Philadelphia,2023-04-30,Premium
