customer_id,age,gender,city,subscription_tier,tenure_days,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,unique_categories,days_since_last_purchase,total_tickets,resolved_tickets,avg_resolution_days,ticket_resolution_rate,total_reviews,avg_rating,min_rating,churned
CUST_02621,40,Male,Chicago,Premium,392,14,790.01,56.42928571428571,159.43,9,2,1.0,1.0,3.0,1.0,3.0,4.33,3.0,0
CUST_02622,31,Male,Portland,Enterprise,240,18,1167.1,64.83888888888889,120.2,10,9,1.0,1.0,3.0,1.0,4.0,4.75,4.0,0
CUST_02623,54,Female,San Diego,Enterprise,275,20,1052.23,52.6115,226.38,9,18,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0
CUST_02624,26,Female,Philadelphia,Premium,419,14,877.61,62.68642857142857,294.25,7,6,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0
CUST_02625,38,Female,San Diego,Premium,620,20,1662.25,83.1125,210.04,9,14,0.0,0.0,0.0,0.0,4.0,4.25,4.0,1
CUST_02626,45,Female,Chicago,Premium,648,15,957.02,63.80133333333333,192.86,9,34,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0
CUST_02627,25,Female,Nashville,Basic,444,12,668.23,55.685833333333335,183.43,6,2,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1
CUST_02628,45,Female,Nashville,Free,588,13,649.22,49.940000000000005,146.84,8,74,4.0,1.0,1.0,0.25,1.0,5.0,5.0,0
CUST_02629,33,Male,Portland,Free,530,6,395.12,65.85333333333334,100.9,4,248,2.0,2.0,3.0,1.0,2.0,2.5,2.0,0
CUST_02630,55,Non-binary,Phoenix,Basic,653,14,780.76,55.76857142857143,289.53,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST_02631,51,Female,Denver,Enterprise,654,20,1318.81,65.9405,248.08,9,17,0.0,0.0,0.0,0.0,4.0,4.5,4.0,0
CUST_02632,34,Female,Portland,Premium,712,21,1398.039799999999,66.57332380952377,350.9397999999992,9,14,0.0,0.0,0.0,0.0,5.0,2.6,1.0,0
CUST_02633,19,Male,Nashville,Free,212,5,309.04,61.80800000000001,142.21,4,3,2.0,1.0,2.0,0.5,3.0,2.67,1.0,1
CUST_02634,30,Male,Seattle,Free,700,5,368.24,73.648,136.14,5,46,3.0,1.0,6.0,0.333,0.0,0.0,0.0,0
CUST_02635,18,Female,Nashville,Free,317,11,449.3,40.845454545454544,95.44,6,8,4.0,3.0,4.0,0.75,3.0,3.0,1.0,0
CUST_02636,37,Male,Boston,Free,514,9,284.9,31.65555555555555,52.09,7,20,2.0,2.0,3.5,1.0,3.0,4.33,3.0,1
CUST_02637,29,Male,Portland,Enterprise,694,20,1281.62,64.08099999999999,168.07,7,55,0.0,0.0,0.0,0.0,3.0,2.67,1.0,0
CUST_02638,28,Female,Dallas,Premium,465,17,957.84,56.343529411764706,167.7,9,43,1.0,1.0,6.0,1.0,3.0,3.0,2.0,0
CUST_02639,36,Male,Dallas,Free,248,6,465.62,77.60333333333334,194.54,4,45,2.0,1.0,6.0,0.5,3.0,2.67,2.0,1
CUST_02640,40,Male,Seattle,Enterprise,579,22,1560.6,70.93636363636364,186.32,9,18,0.0,0.0,0.0,0.0,3.0,4.33,4.0,0
CUST_02641,45,Female,Philadelphia,Free,330,12,790.9399999999999,65.91166666666666,229.51,8,23,5.0,4.0,3.0,0.8,0.0,0.0,0.0,0
CUST_02642,46,Male,Houston,Free,434,7,534.52,76.36,240.64,6,91,2.0,2.0,4.5,1.0,0.0,0.0,0.0,0
CUST_02643,18,Female,Chicago,Basic,256,11,393.86,35.805454545454545,94.9,7,42,1.0,1.0,5.0,1.0,3.0,4.33,4.0,0
CUST_02644,23,Female,Dallas,Basic,209,16,1196.29,74.768125,255.4,9,5,2.0,2.0,2.5,1.0,1.0,5.0,5.0,0
CUST_02645,37,Male,Los Angeles,Free,325,8,351.77,43.97125,105.91,6,66,1.0,1.0,4.0,1.0,2.0,3.5,3.0,0
CUST_02646,44,Female,Philadelphia,Premium,217,20,1513.73,75.6865,287.54,9,1,0.0,0.0,0.0,0.0,5.0,3.6,2.0,0
CUST_02647,23,Female,New York,Premium,487,16,953.3,59.58125,152.16,8,3,1.0,1.0,5.0,1.0,2.0,4.0,3.0,0
CUST_02648,39,Female,Nashville,Premium,562,11,475.83,43.25727272727273,68.14,7,75,1.0,1.0,2.0,1.0,4.0,3.75,2.0,1
CUST_02649,41,Female,Boston,Enterprise,205,21,1205.4399999999998,57.40190476190475,270.78,10,3,0.0,0.0,0.0,0.0,3.0,4.33,4.0,0
CUST_02650,26,Female,Chicago,Basic,275,14,1297.84,92.70285714285714,339.57,7,38,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0
CUST_02651,48,Male,Chicago,Basic,548,15,978.94,65.26266666666668,293.7,9,66,1.0,0.0,0.0,0.0,1.0,5.0,5.0,1
CUST_02652,56,Male,Austin,Premium,582,19,1428.9997999999991,75.21051578947363,350.9397999999992,9,70,0.0,0.0,0.0,0.0,2.0,4.5,4.0,0
CUST_02653,47,Male,Denver,Free,236,10,675.32,67.53200000000001,121.72,5,6,4.0,4.0,4.5,1.0,0.0,0.0,0.0,0
CUST_02654,26,Male,Philadelphia,Basic,690,16,871.3,54.45625,106.06,9,65,2.0,2.0,2.5,1.0,1.0,3.0,3.0,1
CUST_02655,28,Female,Houston,Enterprise,232,18,1120.28,62.23777777777778,128.21,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02656,33,Female,Houston,Basic,667,18,1521.9297999999992,84.55165555555551,350.9397999999992,10,7,2.0,2.0,4.0,1.0,3.0,3.0,2.0,1
CUST_02657,30,Male,Phoenix,Premium,353,17,1230.7,72.39411764705882,155.61,8,5,0.0,0.0,0.0,0.0,4.0,4.5,3.0,0
CUST_02658,47,Male,Houston,Premium,688,13,664.54,51.11846153846154,193.06,7,25,0.0,0.0,0.0,0.0,4.0,3.25,2.0,0
CUST_02659,42,Female,Seattle,Basic,520,15,948.4897999999991,63.232653333333275,350.9397999999992,7,12,2.0,2.0,3.0,1.0,5.0,3.2,1.0,0
CUST_02660,44,Male,Dallas,Premium,362,21,1634.67,77.84142857142858,306.54,10,12,0.0,0.0,0.0,0.0,5.0,4.4,3.0,0
CUST_02661,55,Female,San Antonio,Enterprise,251,20,1182.03,59.1015,191.97,9,3,0.0,0.0,0.0,0.0,4.0,3.5,2.0,0
CUST_02662,29,Female,Portland,Basic,266,16,706.41,44.150625,138.38,9,70,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0
CUST_02663,18,Female,Portland,Basic,684,11,681.0,61.90909090909091,152.24,7,46,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1
CUST_02664,41,Female,New York,Basic,400,14,1427.6399999999999,101.9742857142857,308.77,8,40,2.0,2.0,3.5,1.0,3.0,4.33,4.0,0
CUST_02665,45,Female,Los Angeles,Free,198,7,349.07,49.86714285714286,78.03,4,20,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0
CUST_02666,20,Female,Seattle,Basic,451,17,1008.05,59.29705882352941,212.01,8,3,3.0,2.0,1.0,0.667,5.0,3.6,2.0,0
CUST_02667,32,Male,Nashville,Enterprise,462,18,1279.55,71.08611111111111,154.25,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02668,32,Male,Austin,Basic,553,10,768.5999999999999,76.85999999999999,186.29,7,46,2.0,1.0,6.0,0.5,5.0,3.6,2.0,1
CUST_02669,52,Female,San Antonio,Basic,344,15,1332.53,88.83533333333334,310.53,8,81,2.0,2.0,5.0,1.0,3.0,4.33,3.0,1
CUST_02670,34,Male,Philadelphia,Basic,652,12,435.51,36.2925,89.58,6,113,4.0,3.0,2.7,0.75,2.0,3.0,3.0,1
CUST_02671,60,Female,Dallas,Basic,474,12,528.12,44.01,215.83,6,31,1.0,1.0,5.0,1.0,3.0,3.33,2.0,0
CUST_02672,33,Male,San Antonio,Basic,503,14,673.6800000000001,48.120000000000005,104.22,9,22,3.0,2.0,5.5,0.667,1.0,2.0,2.0,0
CUST_02673,49,Male,Dallas,Basic,316,10,449.17999999999995,44.91799999999999,95.07,7,13,1.0,1.0,4.0,1.0,4.0,4.0,3.0,1
CUST_02674,60,Male,Philadelphia,Free,378,4,138.69,34.6725,66.52,4,11,4.0,1.0,4.0,0.25,0.0,0.0,0.0,1
CUST_02675,35,Female,San Diego,Basic,238,14,726.48,51.89142857142857,133.81,6,1,3.0,2.0,3.5,0.667,5.0,3.8,3.0,0
CUST_02676,49,Male,Portland,Free,725,12,486.43,40.535833333333336,72.86,7,90,5.0,4.0,3.8,0.8,5.0,2.6,2.0,1
CUST_02677,23,Male,Dallas,Premium,589,17,929.15,54.65588235294118,162.37,8,10,1.0,1.0,4.0,1.0,1.0,4.0,4.0,0
CUST_02678,47,Male,San Diego,Free,562,12,1075.7,89.64166666666667,221.33,6,123,6.0,6.0,5.3,1.0,2.0,3.5,2.0,0
CUST_02679,47,Female,Houston,Free,653,8,430.63,53.82875,91.15,7,8,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1
CUST_02680,22,Male,Dallas,Premium,444,20,1245.29,62.2645,216.15,8,1,0.0,0.0,0.0,0.0,5.0,4.4,4.0,0
CUST_02681,47,Non-binary,Houston,Free,578,7,348.8,49.82857142857143,110.12,5,22,3.0,1.0,4.0,0.333,4.0,2.75,2.0,0
CUST_02682,54,Female,Chicago,Premium,570,19,1013.7,53.352631578947374,115.29,9,28,2.0,1.0,7.0,0.5,0.0,0.0,0.0,0
CUST_02683,30,Female,Philadelphia,Enterprise,610,16,920.99,57.561875,151.48,9,72,0.0,0.0,0.0,0.0,2.0,4.5,4.0,0
CUST_02684,44,Male,Seattle,Enterprise,496,19,885.99,46.631052631578946,135.07,10,18,0.0,0.0,0.0,0.0,5.0,4.4,3.0,0
CUST_02685,32,Female,San Antonio,Free,393,9,358.24,39.80444444444444,90.72,6,36,3.0,3.0,2.7,1.0,3.0,2.67,2.0,0
CUST_02686,31,Male,Denver,Basic,615,13,831.1,63.93076923076923,167.99,7,13,0.0,0.0,0.0,0.0,2.0,3.5,3.0,0
CUST_02687,44,Male,San Diego,Premium,241,20,1027.3200000000002,51.36600000000001,167.61,9,17,0.0,0.0,0.0,0.0,5.0,2.4,2.0,0
CUST_02688,43,Female,San Diego,Free,516,14,729.05,52.074999999999996,159.09,6,78,3.0,3.0,4.3,1.0,0.0,0.0,0.0,0
CUST_02689,63,Male,Austin,Free,566,10,559.31,55.931,129.29,6,152,4.0,4.0,3.2,1.0,3.0,1.67,1.0,1
CUST_02690,33,Male,Seattle,Basic,311,17,1575.6297999999992,92.6841058823529,350.9397999999992,8,8,4.0,4.0,2.8,1.0,2.0,4.5,4.0,0
CUST_02691,42,Female,New York,Free,482,10,385.87,38.587,86.59,5,80,4.0,3.0,4.3,0.75,2.0,1.0,1.0,0
CUST_02692,25,Male,New York,Basic,601,17,1161.78,68.34,228.85,9,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02693,19,Male,Austin,Basic,567,15,756.33,50.422000000000004,167.11,10,10,2.0,2.0,5.0,1.0,3.0,3.33,3.0,1
CUST_02694,42,Female,Chicago,Basic,207,16,980.56,61.285,152.13,9,12,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0
CUST_02695,48,Male,New York,Enterprise,581,16,724.06,45.25375,107.5,7,96,2.0,2.0,5.0,1.0,2.0,5.0,5.0,0
CUST_02696,53,Male,New York,Basic,561,11,677.8499999999999,61.62272727272727,163.32,7,19,2.0,2.0,4.5,1.0,3.0,4.0,3.0,0
CUST_02697,26,Male,Phoenix,Premium,547,14,1430.0795999999984,102.14854285714274,350.9397999999992,8,56,0.0,0.0,0.0,0.0,2.0,4.5,4.0,0
CUST_02698,18,Male,Dallas,Premium,316,9,606.59,67.39888888888889,107.58,6,3,2.0,2.0,4.0,1.0,3.0,3.33,1.0,0
CUST_02699,48,Female,Austin,Basic,712,15,1018.29,67.886,258.57,7,30,3.0,3.0,5.0,1.0,4.0,3.5,2.0,0
CUST_02700,20,Female,Portland,Basic,441,11,723.99,65.81727272727272,262.47,8,7,2.0,2.0,4.0,1.0,4.0,2.75,1.0,1
CUST_02701,32,Female,Los Angeles,Free,510,9,854.36,94.92888888888889,318.05,4,3,3.0,3.0,1.7,1.0,2.0,4.5,4.0,1
CUST_02702,50,Male,San Diego,Premium,249,15,1452.8997999999992,96.85998666666661,350.9397999999992,10,32,0.0,0.0,0.0,0.0,5.0,4.4,2.0,0
CUST_02703,42,Male,Nashville,Free,238,8,352.0,44.0,97.51,5,68,3.0,2.0,5.0,0.667,5.0,2.6,1.0,0
CUST_02704,40,Male,Chicago,Free,507,11,503.29,45.75363636363637,99.22,7,65,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0
CUST_02705,40,Non-binary,Nashville,Enterprise,311,14,1291.9,92.27857142857144,256.72,6,3,2.0,2.0,3.5,1.0,1.0,5.0,5.0,0
CUST_02706,27,Female,Austin,Premium,585,13,577.03,44.386923076923075,114.77,7,27,2.0,2.0,3.5,1.0,0.0,0.0,0.0,0
CUST_02707,34,Male,Boston,Free,545,14,1207.84,86.27428571428571,293.14,7,9,2.0,2.0,4.5,1.0,2.0,1.5,1.0,1
CUST_02708,37,Female,Austin,Basic,208,14,737.65,52.68928571428571,125.92,8,4,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0
CUST_02709,30,Female,Phoenix,Free,560,12,433.59000000000003,36.1325,99.44,8,108,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0
CUST_02710,41,Male,Denver,Free,381,14,768.12,54.86571428571428,118.23,8,14,4.0,3.0,2.7,0.75,5.0,2.0,1.0,0
CUST_02711,44,Female,Portland,Premium,267,18,1140.8999999999999,63.383333333333326,152.6,9,20,0.0,0.0,0.0,0.0,2.0,4.5,4.0,1
CUST_02712,51,Female,Austin,Basic,661,15,938.7,62.580000000000005,158.93,8,49,2.0,2.0,2.0,1.0,3.0,4.33,3.0,0
CUST_02713,43,Male,Houston,Basic,344,16,1126.1299999999999,70.38312499999999,212.78,9,21,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0
CUST_02714,53,Non-binary,San Antonio,Basic,596,12,664.62,55.385,170.84,7,2,2.0,2.0,4.0,1.0,2.0,3.5,3.0,0
CUST_02715,33,Female,Los Angeles,Basic,715,9,663.95,73.77222222222223,155.25,7,76,0.0,0.0,0.0,0.0,5.0,4.6,3.0,0
CUST_02716,36,Female,Houston,Free,196,13,685.5699999999999,52.73615384615384,209.64,7,3,2.0,2.0,3.0,1.0,5.0,3.0,2.0,0
CUST_02717,40,Male,Nashville,Basic,215,13,934.5,71.88461538461539,318.83,5,10,2.0,2.0,3.5,1.0,4.0,3.25,2.0,0
CUST_02718,45,Female,Seattle,Basic,302,17,539.16,31.71529411764706,131.41,9,5,4.0,3.0,4.0,0.75,1.0,3.0,3.0,1
CUST_02719,41,Male,Nashville,Basic,578,14,635.45,45.38928571428572,178.73,7,49,2.0,2.0,5.0,1.0,5.0,3.4,2.0,0
CUST_02720,49,Female,Austin,Free,633,17,1093.36,64.31529411764706,239.76,7,37,2.0,1.0,7.0,0.5,0.0,0.0,0.0,1
CUST_02721,18,Non-binary,Chicago,Basic,244,19,1186.45,62.444736842105264,259.36,9,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
CUST_02722,43,Female,Portland,Basic,692,12,685.26,57.105,218.66,7,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02723,35,Female,Portland,Basic,187,15,1218.5,81.23333333333333,278.15,7,9,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0
CUST_02724,52,Female,Dallas,Free,611,16,813.99,50.874375,145.18,9,56,3.0,3.0,4.3,1.0,0.0,0.0,0.0,1
CUST_02725,45,Male,Los Angeles,Premium,238,17,946.4499999999999,55.673529411764704,124.6,9,38,1.0,1.0,4.0,1.0,3.0,4.33,4.0,0
CUST_02726,56,Male,Seattle,Basic,598,12,583.24,48.60333333333333,113.02,9,7,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1
CUST_02727,25,Male,Portland,Free,730,12,852.59,71.04916666666666,240.41,9,21,4.0,3.0,3.7,0.75,1.0,4.0,4.0,0
CUST_02728,43,Male,Portland,Basic,290,13,885.62,68.12461538461538,210.43,7,11,2.0,2.0,6.0,1.0,5.0,3.2,3.0,0
CUST_02729,45,Female,Dallas,Free,301,10,380.52,38.052,107.31,7,41,3.0,1.0,7.0,0.333,1.0,2.0,2.0,1
CUST_02730,39,Female,Philadelphia,Enterprise,687,15,1036.38,69.09200000000001,235.77,8,76,1.0,1.0,1.0,1.0,5.0,4.4,4.0,0
CUST_02731,28,Male,Denver,Basic,189,16,783.02,48.93875,128.19,9,37,1.0,1.0,5.0,1.0,1.0,4.0,4.0,0
CUST_02732,32,Female,San Antonio,Basic,497,16,1033.59,64.599375,350.59,9,31,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0
CUST_02733,53,Male,Boston,Premium,238,16,1104.7,69.04375,259.63,7,29,0.0,0.0,0.0,0.0,3.0,4.33,4.0,0
CUST_02734,43,Male,Boston,Free,341,11,564.52,51.32,176.71,7,76,2.0,2.0,5.5,1.0,0.0,0.0,0.0,0
CUST_02735,49,Male,Philadelphia,Basic,631,13,654.72,50.363076923076925,126.3,7,15,0.0,0.0,0.0,0.0,4.0,3.75,3.0,0
CUST_02736,20,Female,San Antonio,Premium,594,16,1144.02,71.50125,173.32,9,47,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0
CUST_02737,36,Female,Phoenix,Basic,243,13,822.5,63.26923076923077,144.57,8,12,2.0,2.0,4.5,1.0,5.0,4.6,4.0,0
CUST_02738,32,Female,Boston,Free,493,10,426.45,42.644999999999996,83.84,6,19,3.0,2.0,3.0,0.667,2.0,2.5,2.0,1
CUST_02739,32,Male,Portland,Premium,646,17,1502.4297999999992,88.37822352941171,350.9397999999992,8,14,1.0,1.0,5.0,1.0,2.0,3.5,3.0,0
CUST_02740,36,Male,Phoenix,Free,313,14,455.42,32.53,63.48,7,30,2.0,1.0,5.0,0.5,5.0,2.6,1.0,0
CUST_02741,40,Male,Phoenix,Premium,538,12,887.3000000000001,73.94166666666668,186.42,8,30,1.0,1.0,5.0,1.0,1.0,4.0,4.0,0
CUST_02742,49,Male,New York,Basic,724,9,1251.5997999999993,139.06664444444436,350.9397999999992,6,50,3.0,2.0,6.0,0.667,1.0,4.0,4.0,0
CUST_02743,18,Male,Austin,Free,196,7,278.25,39.75,74.55,6,15,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0
CUST_02744,34,Female,Los Angeles,Free,199,9,837.1899999999999,93.02111111111111,323.25,6,8,3.0,2.0,5.5,0.667,2.0,3.0,2.0,0
CUST_02745,42,Female,New York,Premium,347,18,1037.67,57.64833333333334,112.58,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02746,32,Female,Seattle,Free,521,12,580.62,48.385,137.49,8,9,4.0,2.0,1.5,0.5,2.0,2.0,1.0,1
CUST_02747,19,Female,Denver,Basic,408,16,856.4,53.525,123.26,7,100,1.0,1.0,5.0,1.0,4.0,2.75,2.0,0
CUST_02748,19,Non-binary,San Antonio,Free,361,15,738.8,49.25333333333333,107.21,8,2,3.0,2.0,3.5,0.667,1.0,3.0,3.0,0
CUST_02749,47,Male,Los Angeles,Enterprise,573,17,1473.6,86.68235294117646,225.29,9,38,1.0,1.0,2.0,1.0,5.0,4.8,4.0,0
CUST_02750,40,Female,San Antonio,Basic,472,14,917.0699999999999,65.505,168.24,8,9,1.0,1.0,3.0,1.0,5.0,3.0,2.0,0
CUST_02751,37,Male,Phoenix,Basic,183,12,574.91,47.909166666666664,143.79,6,12,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0
CUST_02752,49,Male,San Antonio,Basic,357,12,848.75,70.72916666666667,199.7,6,30,3.0,2.0,2.5,0.667,0.0,0.0,0.0,0
CUST_02753,47,Non-binary,Austin,Free,449,18,920.0,51.111111111111114,172.02,8,3,3.0,3.0,3.7,1.0,2.0,1.5,1.0,1
CUST_02754,39,Male,Seattle,Enterprise,325,12,1007.75,83.97916666666667,259.61,7,8,4.0,4.0,5.0,1.0,2.0,5.0,5.0,0
CUST_02755,18,Male,Boston,Free,523,11,517.79,47.07181818181818,154.6,6,22,2.0,2.0,5.0,1.0,5.0,2.0,1.0,0
CUST_02756,42,Female,San Antonio,Free,237,8,611.64,76.455,302.57,5,49,4.0,2.0,3.5,0.5,1.0,2.0,2.0,1
CUST_02757,39,Female,Chicago,Basic,352,19,1310.54,68.9757894736842,246.68,9,1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1
CUST_02758,41,Male,Dallas,Premium,236,17,1189.66,69.98,344.06,8,20,2.0,2.0,5.0,1.0,4.0,4.25,4.0,0
CUST_02759,28,Male,Phoenix,Basic,417,17,779.25,45.838235294117645,116.55,9,28,2.0,2.0,3.5,1.0,1.0,2.0,2.0,1
CUST_02760,18,Male,Austin,Premium,379,14,678.41,48.457857142857144,115.58,7,7,1.0,1.0,5.0,1.0,3.0,4.67,4.0,0
CUST_02761,25,Male,Boston,Free,324,8,592.1997999999992,74.0249749999999,350.9397999999992,6,67,3.0,3.0,4.3,1.0,4.0,2.75,1.0,1
CUST_02762,63,Female,Denver,Premium,590,16,1025.22,64.07625,139.0,9,93,1.0,1.0,5.0,1.0,1.0,4.0,4.0,0
CUST_02763,26,Female,Nashville,Basic,610,10,734.13,73.413,181.28,7,65,1.0,1.0,5.0,1.0,1.0,4.0,4.0,0
CUST_02764,31,Male,Denver,Free,496,10,496.18,49.618,124.24,7,2,3.0,1.0,6.0,0.333,1.0,5.0,5.0,0
CUST_02765,41,Male,San Diego,Free,566,11,394.96,35.905454545454546,112.1,8,24,3.0,1.0,3.0,0.333,0.0,0.0,0.0,1
CUST_02766,28,Male,Los Angeles,Free,512,6,275.72,45.95333333333334,133.1,5,278,3.0,2.0,4.0,0.667,2.0,2.5,2.0,0
CUST_02767,46,Female,Dallas,Free,321,15,996.4300000000001,66.42866666666667,231.98,8,6,5.0,4.0,3.8,0.8,3.0,2.67,2.0,1
CUST_02768,27,Male,Boston,Enterprise,385,19,1183.79,62.304736842105264,149.12,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02769,44,Female,Boston,Premium,678,7,511.37,73.05285714285715,164.53,5,6,2.0,2.0,1.5,1.0,3.0,3.33,2.0,1
CUST_02770,44,Male,Chicago,Enterprise,333,17,666.59,39.211176470588235,91.53,9,11,1.0,1.0,7.0,1.0,5.0,4.4,3.0,0
CUST_02771,41,Male,Seattle,Premium,726,16,894.82,55.92625,166.18,10,15,1.0,1.0,1.0,1.0,2.0,4.5,4.0,0
CUST_02772,38,Female,Boston,Basic,638,16,1232.3600000000001,77.02250000000001,175.71,8,59,3.0,2.0,4.0,0.667,2.0,3.5,3.0,0
CUST_02773,41,Male,Nashville,Basic,583,13,708.69,54.51461538461539,136.62,8,8,2.0,1.0,5.0,0.5,2.0,3.5,3.0,1
CUST_02774,24,Male,San Diego,Basic,286,16,1240.289799999999,77.51811249999994,350.9397999999992,7,5,2.0,2.0,7.0,1.0,4.0,3.5,2.0,0
CUST_02775,23,Male,Los Angeles,Premium,666,19,1380.6299999999999,72.66473684210526,206.54,10,14,2.0,2.0,5.5,1.0,2.0,3.5,3.0,0
CUST_02776,36,Male,Phoenix,Basic,504,17,1355.0497999999993,79.70881176470584,350.9397999999992,8,22,0.0,0.0,0.0,0.0,5.0,2.8,2.0,0
CUST_02777,53,Male,Philadelphia,Free,650,12,507.29,42.274166666666666,109.18,7,3,5.0,4.0,4.0,0.8,1.0,1.0,1.0,0
CUST_02778,36,Female,Austin,Free,693,7,443.68,63.38285714285714,197.37,6,149,3.0,3.0,5.0,1.0,5.0,3.0,1.0,0
CUST_02779,32,Female,Denver,Premium,338,20,1102.56,55.128,256.2,10,6,1.0,1.0,5.0,1.0,5.0,3.8,3.0,0
CUST_02780,49,Female,Portland,Free,321,2,97.55000000000001,48.775000000000006,50.06,2,76,4.0,2.0,3.5,0.5,2.0,2.0,1.0,0
CUST_02781,49,Female,Austin,Basic,198,13,858.65,66.05,247.35,7,65,2.0,1.0,5.0,0.5,2.0,4.0,3.0,0
CUST_02782,50,Female,Phoenix,Basic,673,10,697.74,69.774,152.24,7,51,1.0,1.0,7.0,1.0,3.0,4.33,3.0,0
CUST_02783,29,Female,Boston,Enterprise,552,13,892.94,68.68769230769232,258.17,6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
CUST_02784,53,Female,Seattle,Free,225,8,481.29,60.16125,106.54,6,65,3.0,3.0,5.0,1.0,4.0,2.25,2.0,0
CUST_02785,25,Non-binary,San Diego,Premium,721,18,889.07,49.39277777777778,222.31,10,12,2.0,2.0,5.0,1.0,2.0,3.5,3.0,0
CUST_02786,18,Male,Houston,Basic,201,16,653.02,40.81375,144.18,7,26,1.0,1.0,4.0,1.0,2.0,2.5,2.0,1
CUST_02787,27,Female,Phoenix,Enterprise,532,20,1650.7,82.535,180.63,10,25,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0
CUST_02788,46,Male,New York,Free,209,12,780.91,65.07583333333334,332.82,8,2,3.0,3.0,3.7,1.0,3.0,2.33,2.0,0
CUST_02789,45,Female,Dallas,Premium,494,16,1454.3397999999993,90.89623749999996,350.9397999999992,7,30,1.0,0.0,0.0,0.0,5.0,5.0,5.0,0
CUST_02790,41,Male,Austin,Basic,558,15,879.75,58.65,116.93,8,56,3.0,3.0,4.3,1.0,4.0,3.75,3.0,1
CUST_02791,31,Female,Seattle,Basic,695,18,858.12,47.67333333333333,135.68,6,17,2.0,2.0,2.5,1.0,3.0,4.0,3.0,0
CUST_02792,35,Male,Philadelphia,Basic,487,17,1268.52,74.61882352941177,271.14,8,8,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0
CUST_02793,35,Female,Seattle,Premium,731,22,764.59,34.75409090909091,100.8,9,13,1.0,1.0,1.0,1.0,5.0,4.2,2.0,0
CUST_02794,27,Female,Chicago,Basic,643,12,517.43,43.119166666666665,128.67,7,99,2.0,2.0,4.0,1.0,5.0,3.4,1.0,0
CUST_02795,42,Female,Phoenix,Premium,322,13,787.11,60.54692307692308,184.02,9,22,1.0,1.0,4.0,1.0,5.0,4.4,3.0,0
CUST_02796,25,Male,Philadelphia,Enterprise,327,18,1656.56,92.0311111111111,248.01,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_02797,57,Female,San Antonio,Free,526,15,993.97,66.26466666666667,213.75,7,8,2.0,1.0,7.0,0.5,4.0,2.75,2.0,1
CUST_02798,38,Female,Dallas,Free,716,5,142.56,28.512,77.64,3,156,4.0,3.0,5.7,0.75,4.0,2.25,1.0,1
CUST_02799,48,Male,Denver,Premium,661,16,1667.6397999999992,104.22748749999995,350.9397999999992,8,34,2.0,2.0,3.0,1.0,2.0,4.5,4.0,0
CUST_02800,58,Female,Portland,Enterprise,639,16,1073.6,67.1,148.91,8,19,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0
CUST_02801,25,Male,Dallas,Free,440,6,434.62,72.43666666666667,194.54,5,26,1.0,1.0,4.0,1.0,5.0,3.4,2.0,1
CUST_02802,44,Male,Denver,Free,375,7,427.53999999999996,61.07714285714285,130.07,7,114,3.0,3.0,4.0,1.0,2.0,3.0,3.0,0
CUST_02803,33,Male,Philadelphia,Free,448,9,388.84,43.20444444444444,120.66,6,27,3.0,3.0,4.3,1.0,4.0,3.25,2.0,1
CUST_02804,55,Male,Houston,Basic,532,15,977.26,65.15066666666667,257.63,8,67,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1
