ticket_id,customer_id,ticket_date,issue_type,status,resolution_days
TKT_0004581,CUST_02494,2024-05-11,Billing,Resolved,4.0
TKT_0004582,CUST_02496,2024-02-12,Account Issue,Resolved,5.0
TKT_0004583,CUST_02497,2024-06-25,Shipping Delay,Resolved,3.0
TKT_0004584,CUST_02499,2024-02-08,Account Issue,Resolved,2.0
TKT_0004585,CUST_02499,2024-01-18,Return Request,Resolved,2.0
TKT_0004586,CUST_02499,2024-02-04,Product Quality,Pending,
TKT_0004587,CUST_02499,2024-09-24,Shipping Delay,Resolved,6.0
TKT_0004588,CUST_02501,2023-09-16,General Inquiry,Resolved,5.0
TKT_0004589,CUST_02502,2024-06-15,Product Quality,Resolved,5.0
TKT_0004590,CUST_02502,2024-11-01,Product Quality,Resolved,2.0
TKT_0004591,CUST_02502,2024-10-24,Return Request,Resolved,4.0
TKT_0004592,CUST_02502,2024-05-31,General Inquiry,Open,
TKT_0004593,CUST_02503,2024-04-13,Technical Problem,Resolved,1.0
TKT_0004594,CUST_02504,2024-05-19,Billing,Resolved,1.0
TKT_0004595,CUST_02504,2024-02-23,Billing,Open,
TKT_0004596,CUST_02504,2024-07-21,Account Issue,Resolved,4.0
TKT_0004597,CUST_02505,2024-12-29,Billing,Resolved,4.0
TKT_0004598,CUST_02505,2024-09-11,Product Quality,Pending,
TKT_0004599,CUST_02505,2024-12-09,Shipping Delay,Resolved,3.0
TKT_0004600,CUST_02506,2024-04-06,Account Issue,Open,
TKT_0004601,CUST_02506,2024-09-27,Product Quality,Resolved,2.0
TKT_0004602,CUST_02506,2024-10-06,Billing,Resolved,7.0
TKT_0004603,CUST_02507,2024-03-29,Return Request,Pending,
TKT_0004604,CUST_02507,2024-04-19,Return Request,Resolved,6.0
TKT_0004605,CUST_02507,2024-09-02,Product Quality,Resolved,4.0
TKT_0004606,CUST_02508,2024-02-14,Shipping Delay,Resolved,5.0
TKT_0004607,CUST_02509,2024-03-18,Technical Problem,Pending,
TKT_0004608,CUST_02509,2023-10-05,Technical Problem,Resolved,1.0
TKT_0004609,CUST_02510,2024-09-25,Return Request,Resolved,6.0
TKT_0004610,CUST_02510,2024-11-15,Shipping Delay,Resolved,3.0
TKT_0004611,CUST_02510,2023-10-20,General Inquiry,Resolved,5.0
TKT_0004612,CUST_02510,2024-03-31,Technical Problem,Resolved,7.0
TKT_0004613,CUST_02511,2024-05-05,Shipping Delay,Open,
TKT_0004614,CUST_02511,2024-04-26,Shipping Delay,Resolved,1.0
TKT_0004615,CUST_02511,2024-06-21,Return Request,Resolved,7.0
TKT_0004616,CUST_02511,2024-01-30,Product Quality,Resolved,5.0
TKT_0004617,CUST_02512,2023-07-26,Product Quality,Resolved,5.0
TKT_0004618,CUST_02512,2023-12-25,Billing,Resolved,2.0
TKT_0004619,CUST_02512,2024-02-13,Product Quality,Resolved,3.0
TKT_0004620,CUST_02512,2023-08-08,Return Request,Resolved,3.0
TKT_0004621,CUST_02513,2024-09-27,General Inquiry,Resolved,5.0
TKT_0004622,CUST_02514,2024-01-16,Billing,Resolved,6.0
TKT_0004623,CUST_02514,2024-01-08,Account Issue,Resolved,7.0
TKT_0004624,CUST_02515,2023-08-29,Product Quality,Pending,
TKT_0004625,CUST_02515,2024-09-26,Billing,Open,
TKT_0004626,CUST_02516,2024-12-03,Account Issue,Resolved,5.0
TKT_0004627,CUST_02517,2024-05-22,Shipping Delay,Open,
TKT_0004628,CUST_02517,2024-07-27,Technical Problem,Resolved,7.0
TKT_0004629,CUST_02517,2024-03-12,Product Quality,Open,
TKT_0004630,CUST_02518,2024-06-11,Product Quality,Resolved,5.0
TKT_0004631,CUST_02519,2024-02-20,Shipping Delay,Pending,
TKT_0004632,CUST_02519,2024-07-06,Return Request,Resolved,3.0
TKT_0004633,CUST_02519,2024-04-15,General Inquiry,Resolved,4.0
TKT_0004634,CUST_02520,2024-07-30,Return Request,Pending,
TKT_0004635,CUST_02522,2024-03-12,General Inquiry,Pending,
TKT_0004636,CUST_02523,2024-12-03,Product Quality,Pending,
TKT_0004637,CUST_02523,2024-08-11,Account Issue,Open,
TKT_0004638,CUST_02523,2024-09-28,Return Request,Resolved,5.0
TKT_0004639,CUST_02524,2024-09-15,Product Quality,Resolved,3.0
TKT_0004640,CUST_02526,2023-11-25,Billing,Resolved,3.0
TKT_0004641,CUST_02526,2024-01-21,Shipping Delay,Resolved,1.0
TKT_0004642,CUST_02526,2023-12-01,Billing,Resolved,3.0
TKT_0004643,CUST_02527,2024-08-30,Shipping Delay,Resolved,5.0
TKT_0004644,CUST_02527,2024-02-12,Account Issue,Resolved,4.0
TKT_0004645,CUST_02527,2024-12-30,Shipping Delay,Resolved,5.0
TKT_0004646,CUST_02528,2024-10-31,General Inquiry,Resolved,3.0
TKT_0004647,CUST_02528,2024-09-28,Billing,Resolved,6.0
TKT_0004648,CUST_02528,2024-05-05,Technical Problem,Open,
TKT_0004649,CUST_02530,2024-11-06,General Inquiry,Resolved,4.0
TKT_0004650,CUST_02533,2024-05-20,Product Quality,Resolved,4.0
TKT_0004651,CUST_02533,2024-01-10,Billing,Resolved,2.0
TKT_0004652,CUST_02533,2024-10-28,Shipping Delay,Resolved,4.0
TKT_0004653,CUST_02533,2024-11-16,Shipping Delay,Resolved,1.0
TKT_0004654,CUST_02533,2024-12-09,Shipping Delay,Open,
TKT_0004655,CUST_02534,2024-01-04,General Inquiry,Resolved,3.0
TKT_0004656,CUST_02535,2024-08-22,Product Quality,Resolved,4.0
TKT_0004657,CUST_02535,2024-12-15,General Inquiry,Resolved,4.0
TKT_0004658,CUST_02537,2024-07-22,Return Request,Resolved,3.0
TKT_0004659,CUST_02538,2024-01-12,General Inquiry,Pending,
TKT_0004660,CUST_02538,2024-11-26,General Inquiry,Resolved,2.0
TKT_0004661,CUST_02540,2024-06-06,General Inquiry,Resolved,4.0
TKT_0004662,CUST_02540,2024-04-08,General Inquiry,Resolved,3.0
TKT_0004663,CUST_02540,2024-11-26,Billing,Resolved,4.0
TKT_0004664,CUST_02541,2024-09-03,Product Quality,Resolved,7.0
TKT_0004665,CUST_02541,2024-09-04,Technical Problem,Resolved,3.0
TKT_0004666,CUST_02541,2024-11-03,Technical Problem,Resolved,6.0
TKT_0004667,CUST_02542,2024-07-14,Product Quality,Resolved,6.0
TKT_0004668,CUST_02544,2023-08-17,Shipping Delay,Resolved,6.0
TKT_0004669,CUST_02544,2024-08-27,General Inquiry,Resolved,3.0
TKT_0004670,CUST_02545,2024-09-02,Return Request,Resolved,7.0
TKT_0004671,CUST_02545,2024-11-25,Technical Problem,Open,
TKT_0004672,CUST_02545,2024-08-16,Product Quality,Resolved,7.0
TKT_0004673,CUST_02545,2024-08-27,Billing,Open,
TKT_0004674,CUST_02548,2023-07-28,Product Quality,Resolved,6.0
TKT_0004675,CUST_02548,2024-12-26,Return Request,Resolved,5.0
TKT_0004676,CUST_02549,2024-01-04,General Inquiry,Pending,
TKT_0004677,CUST_02551,2024-09-04,Account Issue,Resolved,7.0
TKT_0004678,CUST_02551,2024-12-22,Shipping Delay,Resolved,6.0
TKT_0004679,CUST_02552,2024-09-05,Product Quality,Resolved,7.0
TKT_0004680,CUST_02552,2024-12-19,Technical Problem,Open,
TKT_0004681,CUST_02553,2024-08-20,Technical Problem,Pending,
TKT_0004682,CUST_02553,2024-12-07,Return Request,Resolved,2.0
TKT_0004683,CUST_02555,2023-05-08,Shipping Delay,Open,
TKT_0004684,CUST_02555,2024-09-26,Technical Problem,Resolved,6.0
TKT_0004685,CUST_02556,2023-09-12,Billing,Open,
TKT_0004686,CUST_02556,2024-02-17,General Inquiry,Resolved,6.0
TKT_0004687,CUST_02557,2024-12-11,Product Quality,Resolved,2.0
TKT_0004688,CUST_02558,2023-12-09,Billing,Resolved,6.0
TKT_0004689,CUST_02558,2024-12-24,Product Quality,Resolved,2.0
TKT_0004690,CUST_02558,2024-07-28,Billing,Resolved,7.0
TKT_0004691,CUST_02558,2024-12-13,Product Quality,Resolved,2.0
TKT_0004692,CUST_02558,2023-12-24,Shipping Delay,Resolved,3.0
TKT_0004693,CUST_02559,2023-08-15,Product Quality,Resolved,7.0
TKT_0004694,CUST_02560,2023-03-06,Shipping Delay,Resolved,5.0
TKT_0004695,CUST_02560,2024-05-04,Return Request,Pending,
TKT_0004696,CUST_02561,2024-02-05,General Inquiry,Resolved,7.0
TKT_0004697,CUST_02561,2024-10-01,General Inquiry,Resolved,7.0
TKT_0004698,CUST_02561,2024-07-04,Technical Problem,Open,
TKT_0004699,CUST_02561,2024-12-20,Technical Problem,Resolved,5.0
TKT_0004700,CUST_02562,2024-11-01,Product Quality,Resolved,1.0
TKT_0004701,CUST_02564,2024-09-22,General Inquiry,Resolved,7.0
TKT_0004702,CUST_02564,2023-11-30,Product Quality,Resolved,2.0
TKT_0004703,CUST_02565,2024-12-28,General Inquiry,Resolved,6.0
TKT_0004704,CUST_02566,2024-08-12,Account Issue,Open,
TKT_0004705,CUST_02566,2024-10-06,General Inquiry,Resolved,7.0
TKT_0004706,CUST_02566,2024-12-21,Product Quality,Resolved,4.0
TKT_0004707,CUST_02566,2024-04-14,General Inquiry,Open,
TKT_0004708,CUST_02567,2024-10-24,General Inquiry,Resolved,7.0
TKT_0004709,CUST_02567,2024-07-24,Technical Problem,Resolved,4.0
TKT_0004710,CUST_02568,2024-10-25,Account Issue,Resolved,7.0
TKT_0004711,CUST_02568,2024-09-08,Billing,Resolved,7.0
TKT_0004712,CUST_02568,2024-10-25,Return Request,Resolved,7.0
TKT_0004713,CUST_02568,2024-07-02,Product Quality,Resolved,1.0
TKT_0004714,CUST_02568,2024-07-03,Return Request,Resolved,5.0
TKT_0004715,CUST_02569,2023-12-25,General Inquiry,Open,
TKT_0004716,CUST_02570,2023-07-03,Return Request,Resolved,2.0
TKT_0004717,CUST_02571,2023-12-21,Billing,Resolved,1.0
TKT_0004718,CUST_02571,2024-11-28,Product Quality,Resolved,1.0
TKT_0004719,CUST_02571,2023-12-24,General Inquiry,Resolved,6.0
TKT_0004720,CUST_02571,2024-02-11,Billing,Resolved,1.0
TKT_0004721,CUST_02572,2023-10-02,Technical Problem,Resolved,1.0
TKT_0004722,CUST_02572,2023-02-21,Shipping Delay,Open,
TKT_0004723,CUST_02573,2023-09-20,Billing,Resolved,5.0
TKT_0004724,CUST_02573,2023-06-21,Account Issue,Resolved,7.0
TKT_0004725,CUST_02574,2024-11-14,Shipping Delay,Resolved,5.0
TKT_0004726,CUST_02576,2024-10-09,Product Quality,Open,
TKT_0004727,CUST_02576,2024-08-07,Return Request,Resolved,1.0
TKT_0004728,CUST_02577,2024-06-14,Shipping Delay,Resolved,7.0
TKT_0004729,CUST_02577,2023-06-26,Product Quality,Resolved,7.0
TKT_0004730,CUST_02577,2024-12-11,Return Request,Resolved,1.0
TKT_0004731,CUST_02578,2024-11-30,Account Issue,Resolved,1.0
TKT_0004732,CUST_02578,2024-06-18,Return Request,Resolved,6.0
TKT_0004733,CUST_02578,2024-09-12,Product Quality,Pending,
TKT_0004734,CUST_02579,2024-08-17,Account Issue,Resolved,4.0
TKT_0004735,CUST_02579,2024-11-01,Billing,Resolved,5.0
TKT_0004736,CUST_02579,2024-11-20,Shipping Delay,Resolved,6.0
TKT_0004737,CUST_02579,2024-06-09,Account Issue,Resolved,1.0
TKT_0004738,CUST_02580,2024-02-11,Return Request,Resolved,4.0
TKT_0004739,CUST_02580,2024-10-14,Return Request,Resolved,1.0
TKT_0004740,CUST_02581,2023-11-25,Return Request,Resolved,1.0
TKT_0004741,CUST_02582,2024-05-23,Product Quality,Open,
TKT_0004742,CUST_02582,2023-11-21,Shipping Delay,Resolved,7.0
TKT_0004743,CUST_02583,2024-10-15,Product Quality,Open,
TKT_0004744,CUST_02583,2024-11-07,Account Issue,Resolved,3.0
TKT_0004745,CUST_02585,2024-05-30,Product Quality,Resolved,6.0
TKT_0004746,CUST_02585,2023-12-22,Shipping Delay,Resolved,7.0
TKT_0004747,CUST_02586,2024-02-10,Billing,Resolved,2.0
TKT_0004748,CUST_02588,2024-04-08,Return Request,Resolved,7.0
TKT_0004749,CUST_02589,2024-06-05,Product Quality,Resolved,3.0
TKT_0004750,CUST_02589,2024-03-05,Technical Problem,Open,
TKT_0004751,CUST_02589,2024-12-13,Shipping Delay,Pending,
TKT_0004752,CUST_02589,2024-03-11,Product Quality,Pending,
TKT_0004753,CUST_02591,2023-11-07,Account Issue,Resolved,1.0
TKT_0004754,CUST_02591,2024-06-12,Product Quality,Pending,
TKT_0004755,CUST_02592,2024-03-02,Billing,Resolved,7.0
TKT_0004756,CUST_02592,2024-11-07,Billing,Open,
TKT_0004757,CUST_02592,2024-04-11,Product Quality,Resolved,7.0
TKT_0004758,CUST_02593,2024-05-31,Technical Problem,Open,
TKT_0004759,CUST_02593,2024-09-19,Product Quality,Resolved,5.0
TKT_0004760,CUST_02594,2024-09-23,Return Request,Resolved,3.0
TKT_0004761,CUST_02594,2024-06-08,Return Request,Resolved,4.0
TKT_0004762,CUST_02595,2024-08-26,Shipping Delay,Resolved,5.0
TKT_0004763,CUST_02596,2024-05-14,Technical Problem,Resolved,7.0
TKT_0004764,CUST_02598,2023-10-22,Billing,Resolved,2.0
TKT_0004765,CUST_02599,2024-06-06,Return Request,Resolved,7.0
TKT_0004766,CUST_02599,2024-08-31,Billing,Resolved,5.0
TKT_0004767,CUST_02601,2023-08-26,General Inquiry,Open,
TKT_0004768,CUST_02601,2024-09-09,Technical Problem,Resolved,5.0
TKT_0004769,CUST_02602,2024-10-25,Shipping Delay,Resolved,4.0
TKT_0004770,CUST_02602,2023-11-04,Technical Problem,Resolved,4.0
TKT_0004771,CUST_02602,2024-07-18,Product Quality,Resolved,6.0
TKT_0004772,CUST_02603,2024-10-01,Account Issue,Resolved,7.0
TKT_0004773,CUST_02604,2024-09-05,Technical Problem,Resolved,5.0
TKT_0004774,CUST_02604,2024-11-23,General Inquiry,Resolved,3.0
TKT_0004775,CUST_02605,2024-12-24,General Inquiry,Resolved,1.0
TKT_0004776,CUST_02605,2024-09-07,Technical Problem,Resolved,5.0
TKT_0004777,CUST_02606,2024-09-14,General Inquiry,Resolved,4.0
TKT_0004778,CUST_02606,2023-09-16,Product Quality,Resolved,5.0
TKT_0004779,CUST_02606,2024-02-14,Product Quality,Resolved,2.0
TKT_0004780,CUST_02607,2024-03-15,Technical Problem,Resolved,1.0
TKT_0004781,CUST_02608,2024-10-25,General Inquiry,Resolved,7.0
TKT_0004782,CUST_02608,2024-03-08,General Inquiry,Resolved,7.0
TKT_0004783,CUST_02609,2023-11-24,Account Issue,Resolved,7.0
TKT_0004784,CUST_02609,2024-05-08,Billing,Resolved,6.0
TKT_0004785,CUST_02609,2023-08-16,Return Request,Resolved,7.0
TKT_0004786,CUST_02610,2024-09-20,Account Issue,Pending,
TKT_0004787,CUST_02610,2024-06-05,Account Issue,Resolved,6.0
TKT_0004788,CUST_02610,2024-08-05,Return Request,Pending,
TKT_0004789,CUST_02610,2024-10-06,Product Quality,Pending,
TKT_0004790,CUST_02611,2024-08-24,Billing,Resolved,5.0
TKT_0004791,CUST_02611,2024-03-07,Return Request,Resolved,7.0
TKT_0004792,CUST_02612,2024-08-23,Product Quality,Resolved,7.0
TKT_0004793,CUST_02612,2024-05-06,Return Request,Resolved,1.0
TKT_0004794,CUST_02616,2023-07-23,Account Issue,Open,
TKT_0004795,CUST_02616,2024-11-21,Account Issue,Resolved,7.0
TKT_0004796,CUST_02616,2024-12-27,Billing,Resolved,6.0
TKT_0004797,CUST_02617,2024-09-24,General Inquiry,Open,
TKT_0004798,CUST_02618,2024-09-15,Return Request,Resolved,4.0
TKT_0004799,CUST_02619,2024-08-20,Return Request,Resolved,7.0
TKT_0004800,CUST_02620,2024-12-14,General Inquiry,Resolved,6.0
TKT_0004801,CUST_02620,2024-01-23,Billing,Resolved,5.0
TKT_0004802,CUST_02621,2024-02-19,General Inquiry,Resolved,3.0
TKT_0004803,CUST_02622,2024-12-24,General Inquiry,Resolved,3.0
TKT_0004804,CUST_02623,2024-05-23,General Inquiry,Resolved,1.0
TKT_0004805,CUST_02623,2024-07-05,Technical Problem,Resolved,1.0
TKT_0004806,CUST_02627,2024-03-22,Return Request,Resolved,3.0
TKT_0004807,CUST_02627,2023-10-18,General Inquiry,Resolved,1.0
TKT_0004808,CUST_02628,2024-07-14,Technical Problem,Pending,
TKT_0004809,CUST_02628,2023-12-04,Technical Problem,Pending,
TKT_0004810,CUST_02628,2024-12-16,Billing,Open,
TKT_0004811,CUST_02628,2024-06-01,Product Quality,Resolved,1.0
TKT_0004812,CUST_02629,2023-09-29,Product Quality,Resolved,5.0
TKT_0004813,CUST_02629,2024-03-05,Product Quality,Resolved,1.0
TKT_0004814,CUST_02633,2024-12-13,Return Request,Resolved,2.0
TKT_0004815,CUST_02633,2024-06-14,Billing,Pending,
TKT_0004816,CUST_02634,2024-10-26,Shipping Delay,Resolved,6.0
TKT_0004817,CUST_02634,2023-02-18,Shipping Delay,Open,
TKT_0004818,CUST_02634,2023-08-15,Account Issue,Pending,
TKT_0004819,CUST_02635,2024-07-11,Account Issue,Pending,
TKT_0004820,CUST_02635,2024-04-08,General Inquiry,Resolved,5.0
TKT_0004821,CUST_02635,2024-08-25,Billing,Resolved,4.0
TKT_0004822,CUST_02635,2024-12-14,Shipping Delay,Resolved,3.0
TKT_0004823,CUST_02636,2024-03-16,Product Quality,Resolved,4.0
TKT_0004824,CUST_02636,2024-10-17,Product Quality,Resolved,3.0
TKT_0004825,CUST_02638,2024-05-12,General Inquiry,Resolved,6.0
TKT_0004826,CUST_02639,2024-08-17,General Inquiry,Resolved,6.0
TKT_0004827,CUST_02639,2024-10-20,Billing,Open,
TKT_0004828,CUST_02641,2024-10-20,Shipping Delay,Resolved,3.0
TKT_0004829,CUST_02641,2024-07-08,Shipping Delay,Resolved,1.0
TKT_0004830,CUST_02641,2024-06-07,Product Quality,Resolved,1.0
TKT_0004831,CUST_02641,2024-11-05,Billing,Pending,
TKT_0004832,CUST_02641,2024-06-27,Shipping Delay,Resolved,7.0
TKT_0004833,CUST_02642,2024-03-01,Account Issue,Resolved,2.0
TKT_0004834,CUST_02642,2023-11-27,Return Request,Resolved,7.0
TKT_0004835,CUST_02643,2024-07-18,General Inquiry,Resolved,5.0
TKT_0004836,CUST_02644,2024-12-03,General Inquiry,Resolved,1.0
TKT_0004837,CUST_02644,2024-09-29,Product Quality,Resolved,4.0
TKT_0004838,CUST_02645,2024-04-06,Product Quality,Resolved,4.0
TKT_0004839,CUST_02647,2024-05-24,Account Issue,Resolved,5.0
TKT_0004840,CUST_02648,2024-01-17,General Inquiry,Resolved,2.0
TKT_0004841,CUST_02651,2024-06-10,Billing,Pending,
TKT_0004842,CUST_02653,2024-05-21,Return Request,Resolved,7.0
TKT_0004843,CUST_02653,2024-08-10,Technical Problem,Resolved,6.0
TKT_0004844,CUST_02653,2024-10-20,Shipping Delay,Resolved,3.0
TKT_0004845,CUST_02653,2024-05-19,Account Issue,Resolved,2.0
TKT_0004846,CUST_02654,2024-10-16,Billing,Resolved,1.0
TKT_0004847,CUST_02654,2024-03-12,Return Request,Resolved,4.0
TKT_0004848,CUST_02656,2023-04-02,General Inquiry,Resolved,7.0
TKT_0004849,CUST_02656,2023-09-09,Product Quality,Resolved,1.0
TKT_0004850,CUST_02659,2024-01-10,Return Request,Resolved,4.0
TKT_0004851,CUST_02659,2024-04-08,Return Request,Resolved,2.0
TKT_0004852,CUST_02662,2024-04-29,General Inquiry,Pending,
TKT_0004853,CUST_02663,2024-11-22,General Inquiry,Resolved,4.0
TKT_0004854,CUST_02664,2024-06-15,Billing,Resolved,1.0
TKT_0004855,CUST_02664,2024-08-15,Technical Problem,Resolved,6.0
TKT_0004856,CUST_02665,2024-12-15,Shipping Delay,Resolved,2.0
TKT_0004857,CUST_02665,2024-06-23,Product Quality,Resolved,5.0
TKT_0004858,CUST_02665,2024-10-28,Shipping Delay,Resolved,5.0
TKT_0004859,CUST_02666,2024-12-16,Product Quality,Resolved,1.0
TKT_0004860,CUST_02666,2024-05-15,Return Request,Pending,
TKT_0004861,CUST_02666,2024-07-25,General Inquiry,Resolved,1.0
TKT_0004862,CUST_02668,2024-08-19,Shipping Delay,Resolved,6.0
TKT_0004863,CUST_02668,2024-10-02,Technical Problem,Pending,
TKT_0004864,CUST_02669,2024-04-23,Return Request,Resolved,3.0
TKT_0004865,CUST_02669,2024-03-12,Technical Problem,Resolved,7.0
TKT_0004866,CUST_02670,2023-09-30,Shipping Delay,Open,
TKT_0004867,CUST_02670,2023-07-13,Billing,Resolved,2.0
TKT_0004868,CUST_02670,2024-10-06,Account Issue,Resolved,4.0
TKT_0004869,CUST_02670,2023-11-28,Return Request,Resolved,2.0
TKT_0004870,CUST_02671,2024-11-06,Product Quality,Resolved,5.0
TKT_0004871,CUST_02672,2024-05-05,Billing,Resolved,4.0
TKT_0004872,CUST_02672,2024-03-20,Account Issue,Resolved,7.0
TKT_0004873,CUST_02672,2024-09-06,Account Issue,Pending,
TKT_0004874,CUST_02673,2024-10-01,Return Request,Resolved,4.0
TKT_0004875,CUST_02674,2024-12-03,Product Quality,Pending,
TKT_0004876,CUST_02674,2024-09-21,Product Quality,Pending,
TKT_0004877,CUST_02674,2024-10-14,Product Quality,Pending,
TKT_0004878,CUST_02674,2024-12-30,Billing,Resolved,4.0
TKT_0004879,CUST_02675,2024-05-20,General Inquiry,Resolved,5.0
TKT_0004880,CUST_02675,2024-10-02,General Inquiry,Open,
TKT_0004881,CUST_02675,2024-07-02,Product Quality,Resolved,2.0
TKT_0004882,CUST_02676,2024-12-31,General Inquiry,Resolved,5.0
TKT_0004883,CUST_02676,2023-04-21,Billing,Resolved,1.0
TKT_0004884,CUST_02676,2024-10-15,Account Issue,Pending,
TKT_0004885,CUST_02676,2024-10-28,Product Quality,Resolved,4.0
TKT_0004886,CUST_02676,2024-02-12,Return Request,Resolved,5.0
TKT_0004887,CUST_02677,2023-12-11,Return Request,Resolved,4.0
TKT_0004888,CUST_02678,2023-12-18,Billing,Resolved,7.0
TKT_0004889,CUST_02678,2024-08-04,Product Quality,Resolved,7.0
TKT_0004890,CUST_02678,2023-08-26,Product Quality,Resolved,4.0
TKT_0004891,CUST_02678,2024-03-15,Billing,Resolved,4.0
TKT_0004892,CUST_02678,2023-11-18,Shipping Delay,Resolved,5.0
TKT_0004893,CUST_02678,2024-05-10,Shipping Delay,Resolved,5.0
TKT_0004894,CUST_02679,2024-08-21,Product Quality,Resolved,1.0
TKT_0004895,CUST_02679,2024-06-11,Product Quality,Resolved,4.0
TKT_0004896,CUST_02679,2023-04-15,Shipping Delay,Resolved,4.0
TKT_0004897,CUST_02681,2024-09-18,Return Request,Resolved,4.0
TKT_0004898,CUST_02681,2023-09-08,Billing,Pending,
TKT_0004899,CUST_02681,2024-01-21,Product Quality,Pending,
TKT_0004900,CUST_02682,2024-02-02,Billing,Open,
TKT_0004901,CUST_02682,2023-09-26,General Inquiry,Resolved,7.0
TKT_0004902,CUST_02685,2024-07-22,Return Request,Resolved,2.0
TKT_0004903,CUST_02685,2024-02-17,Product Quality,Resolved,2.0
TKT_0004904,CUST_02685,2024-07-04,Account Issue,Resolved,4.0
TKT_0004905,CUST_02688,2024-10-18,Return Request,Resolved,2.0
TKT_0004906,CUST_02688,2024-10-29,Shipping Delay,Resolved,4.0
TKT_0004907,CUST_02688,2024-09-03,Product Quality,Resolved,7.0
TKT_0004908,CUST_02689,2024-06-14,Billing,Resolved,3.0
TKT_0004909,CUST_02689,2024-10-29,Return Request,Resolved,6.0
TKT_0004910,CUST_02689,2024-09-14,Product Quality,Resolved,1.0
TKT_0004911,CUST_02689,2023-10-31,Product Quality,Resolved,3.0
TKT_0004912,CUST_02690,2024-12-18,Return Request,Resolved,6.0
TKT_0004913,CUST_02690,2024-11-28,General Inquiry,Resolved,2.0
TKT_0004914,CUST_02690,2024-03-04,Billing,Resolved,2.0
TKT_0004915,CUST_02690,2024-09-25,Billing,Resolved,1.0
TKT_0004916,CUST_02691,2024-07-27,Return Request,Resolved,6.0
TKT_0004917,CUST_02691,2024-02-09,Product Quality,Resolved,3.0
TKT_0004918,CUST_02691,2023-09-21,Product Quality,Pending,
TKT_0004919,CUST_02691,2023-12-20,Product Quality,Resolved,4.0
TKT_0004920,CUST_02692,2023-10-22,Return Request,Pending,
TKT_0004921,CUST_02693,2023-10-11,General Inquiry,Resolved,4.0
TKT_0004922,CUST_02693,2024-05-13,Account Issue,Resolved,6.0
TKT_0004923,CUST_02695,2024-07-14,Account Issue,Resolved,4.0
TKT_0004924,CUST_02695,2024-03-20,General Inquiry,Resolved,6.0
TKT_0004925,CUST_02696,2023-11-06,Billing,Resolved,3.0
TKT_0004926,CUST_02696,2024-11-09,Billing,Resolved,6.0
TKT_0004927,CUST_02698,2024-10-17,Technical Problem,Resolved,3.0
TKT_0004928,CUST_02698,2024-03-15,Billing,Resolved,5.0
TKT_0004929,CUST_02699,2024-02-12,Technical Problem,Resolved,7.0
TKT_0004930,CUST_02699,2024-07-11,Billing,Resolved,5.0
TKT_0004931,CUST_02699,2024-02-17,Account Issue,Resolved,3.0
TKT_0004932,CUST_02700,2024-02-16,Technical Problem,Resolved,6.0
TKT_0004933,CUST_02700,2023-12-10,Technical Problem,Resolved,2.0
TKT_0004934,CUST_02701,2024-05-22,Product Quality,Resolved,3.0
TKT_0004935,CUST_02701,2024-11-02,Shipping Delay,Resolved,1.0
TKT_0004936,CUST_02701,2024-08-02,Billing,Resolved,1.0
TKT_0004937,CUST_02703,2024-12-25,Billing,Resolved,5.0
TKT_0004938,CUST_02703,2024-07-13,Shipping Delay,Pending,
TKT_0004939,CUST_02703,2024-07-12,Product Quality,Resolved,5.0
TKT_0004940,CUST_02704,2024-08-25,Billing,Resolved,3.0
TKT_0004941,CUST_02704,2024-12-20,Product Quality,Resolved,1.0
TKT_0004942,CUST_02704,2024-12-30,Billing,Resolved,5.0
TKT_0004943,CUST_02704,2023-10-02,Technical Problem,Resolved,7.0
TKT_0004944,CUST_02705,2024-08-22,Billing,Resolved,1.0
TKT_0004945,CUST_02705,2024-07-26,Technical Problem,Resolved,6.0
TKT_0004946,CUST_02706,2024-08-17,General Inquiry,Resolved,1.0
TKT_0004947,CUST_02706,2024-12-03,General Inquiry,Resolved,6.0
TKT_0004948,CUST_02707,2024-04-21,Shipping Delay,Resolved,2.0
TKT_0004949,CUST_02707,2024-04-19,Account Issue,Resolved,7.0
TKT_0004950,CUST_02708,2024-11-28,Technical Problem,Resolved,6.0
TKT_0004951,CUST_02708,2024-07-23,Return Request,Resolved,2.0
TKT_0004952,CUST_02709,2023-07-09,General Inquiry,Resolved,2.0
TKT_0004953,CUST_02710,2024-07-21,Return Request,Resolved,3.0
TKT_0004954,CUST_02710,2024-11-06,Product Quality,Resolved,1.0
TKT_0004955,CUST_02710,2024-01-09,Product Quality,Pending,
TKT_0004956,CUST_02710,2024-07-13,Account Issue,Resolved,4.0
TKT_0004957,CUST_02712,2023-09-06,Technical Problem,Resolved,3.0
TKT_0004958,CUST_02712,2024-01-15,Billing,Resolved,1.0
TKT_0004959,CUST_02714,2024-06-12,Return Request,Resolved,7.0
TKT_0004960,CUST_02714,2024-08-09,Technical Problem,Resolved,1.0
TKT_0004961,CUST_02716,2024-07-26,Product Quality,Resolved,5.0
TKT_0004962,CUST_02716,2024-08-31,Product Quality,Resolved,1.0
TKT_0004963,CUST_02717,2024-11-10,Shipping Delay,Resolved,6.0
TKT_0004964,CUST_02717,2024-11-29,Billing,Resolved,1.0
TKT_0004965,CUST_02718,2024-07-21,Return Request,Resolved,7.0
TKT_0004966,CUST_02718,2024-10-23,Technical Problem,Pending,
